1.1,चक्षुः,चक्षुः,चक्षुस्{नपुं;1;एक}/चक्षुस्{नपुं;2;एक}/चक्षुस्{नपुं;8;एक},चक्षुस्{नपुं;1;एक},"कर्ता,3.1","कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,3.1",आँख
2.1,तेजोमयम्,तेजोमयम्,तेजोमय{पुं;2;एक}/तेजोमय{नपुं;1;एक}/तेजोमय{नपुं;2;एक},तेजोमय{नपुं;1;एक},"विधेय_विशेषणम्,1.1","प्रयोज्यकर्ता,9.1#कर्म,9.1#प्रयोजककर्ता,9.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,3.1#विधेय_विशेषणम्,1.1",तेजोमय
3.1,(भवति),भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,1.1;सकर्मक",-,है
4.1,तस्य,तस्य,तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक},तद्{सर्वनाम;नपुं;6;एक},"षष्ठीसम्बन्धः,7.1","कर्ता,14.2#कर्ता,5.1#कर्म,14.2#कर्म,5.1#षष्ठीसम्बन्धः,14.2#षष्ठीसम्बन्धः,13.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,2.1",उसके
5.1,विशेषात्,विशेषात्,विशेष{पुं;5;एक(वि_शिष्2;घञ्;रुधादिः)}/विशेष{पुं;5;एक(वि_शिष्3;घञ्;चुरादिः)},विशेष{पुं;5;एक(वि_शिष्2;घञ्;रुधादिः)},"क्रियाविशेषणम्,8.1","विशेषणम्,12.1#हेतुः5,14.2#हेतुः5,10.2#हेतुः5,9.1#हेतुः5,8.1#हेतुः5,3.1#क्रियाविशेषणम्,8.1",विशेष_से
6.1,श्लेष्मतः,श्लेष्मतः,श्लेष्मन्{अव्य;तसिल्},श्लेष्मन्{अव्य;तसिल्},"अपादानम्,8.1","हेतुः5,14.2#हेतुः5,10.2#हेतुः5,9.1#हेतुः5,8.1#हेतुः5,5.1#हेतुः5,3.1#हेतुः,8.1#अपादानम्,8.1",श्लेष्मन्_से
7.1,भयम्,भयम्,भय{नपुं;1;एक}/भय{नपुं;2;एक},भय{नपुं;1;एक},"कर्ता,8.1","प्रयोज्यकर्ता,9.1#कर्म,14.2#कर्म,10.2#कर्म,9.1#प्रयोजककर्ता,9.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,3.1",भय
8.1,(भवति),भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,है
9.1,योजयेत्,योजयेत्,युज्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दिवादिः}/युज्2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;रुधादिः},युज्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दिवादिः},-,-,-
10.1,सप्त-,सप्त-रात्रे,सप्तन्,सप्तन्,"समाहार-द्विगुः,10.2","समाहार-द्विगुः,10.2",सप्त-
