1.1,आयुः,आयुः,आयुस्{नपुं;1;एक}/आयुस्{नपुं;2;एक}/आङ्_या1{कर्तरि{लङ्;प्र;बहु;परस्मैपदी;अदादिः}/आयुस्{नपुं;8;एक},आयुस्{नपुं;2;एक},"कर्म,2.1","कर्म,2.1",आये
2.1,कामयमानेन,कामयमानेन,कामयमान{पुं;3;एक(कम्1;शानच्_लट्;कर्तरि;भ्वादिः)}/कामयमान{नपुं;3;एक(कम्1;शानच्_लट्;कर्तरि;भ्वादिः)},कामयमान{पुं;3;एक(कम्1;शानच्_लट्;कर्तरि;भ्वादिः)},"कर्ता,5.1","करणम्,1.1#हेतुः,4.3#हेतुः,1.1#कर्ता,5.1",कामासक्त_से
3.1,धर्म-,धर्म-अर्थ-सुख-साधनम्,धर्म,धर्म,"द्वन्द्वः,3.3","द्वन्द्वः,3.3",धर्म-
3.2,अर्थ-,--,अर्थ,अर्थ,"द्वन्द्वः,3.3","द्वन्द्वः,3.3",अर्थ-
3.3,सुख-,--,सुख,सुख,"षष्ठी-तत्पुरुषः,3.4","षष्ठी-तत्पुरुषः,3.4",सुख-
3.4,साधनम्,--,साधन{नपुं;1;एक}/साधन{नपुं;2;एक}/साधन{पुं;2;एक},साधन{नपुं;2;एक},"विशेषणम्,1.1","कर्म,2.1#विशेषणम्,1.1",साधन
4.1,आयुः-,आयुः-वेद-उपदेशेषु,आयुस्,आयुस्,"षष्ठी-तत्पुरुषः,4.2","षष्ठी-तत्पुरुषः,4.2",आयुः-
4.2,वेद-,--,वेद,वेद,"षष्ठी-तत्पुरुषः,4.3","षष्ठी-तत्पुरुषः,4.3",वेद-
4.3,उपदेशेषु,--,उपदेश{पुं;7;बहु(उप_दिश्1;घञ्;तुदादिः)}/उपदेश{नपुं;7;बहु},उपदेश{पुं;7;बहु(उप_दिश्1;घञ्;तुदादिः)},"अधिकरणम्,5.1","अधिकरणम्,2.1#अधिकरणम्,1.1#अधिकरणम्,5.1",उपदेशों_में
5.1,विधेयः,विधेयः,विधेय{पुं;1;एक}#विधेय{पुं;1;एक(वि_धा;यत्)},विधेय{पुं;1;एक(वि_धा;यत्)},-,-,विधेय
6.1,परम-,परम-आदरः,परम,परम,"कर्मधारयः,6.2","कर्मधारयः,6.2",परम-
6.2,आदरः,--,आदर{पुं;1;एक},आदर{पुं;1;एक},"कर्म,5.1","विशेषणम्,5.1#कर्म,5.1",आदर
7.1,.,.,-,-,-,-,-
