2.1,शोधयति,शोधयति,शुध्1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;दिवादिः},शुध्1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;दिवादिः},-,-,शुद्ध_नहीं_करता_है
9.1,.,.,-,-,-,-,-
1.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,2.1","प्रतिषेधः,5.1#प्रतिषेधः,2.1",-
6.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,7.1","प्रतिषेधः,7.1",नहीं
8.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,7.1","सम्बन्धः,7.1",भी
-,-,-,-,-,-,-,-
3.1,यत्,यत्,यत्{अव्य}/यत्{नपुं;2;एक}/यत्{नपुं;1;एक},यत्{नपुं;2;एक},"कर्म,2.1","कर्म,2.1",कि
4.1,दोषान्,दोषान्,दोष{पुं;2;बहु},दोष{पुं;2;बहु},"कर्म,7.1","कर्म,7.1",दोषों_को
5.1,समान्,समान्,सम्_अन्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/सम्_अन्1{कर्तरि{लिट्;म;बहु;परस्मैपदी;अदादिः}/सम्_अन्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}/सम{पुं;2;बहु}/समान{नपुं;8;एक},सम{पुं;2;बहु},"विशेषणम्,4.1","विशेषणम्,4.1",साँस_लिया
-,-,-,-,-,-,-,-
7.1,उदीरयति,उदीरयति,उत्_ईर्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपद;चुरादिः},उत्_ईर्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपद;चुरादिः},-,-,बोलता_हुआ
