4.1,सर्वम्,सर्वम्,सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक},सर्व{सर्वनाम;पुं;2;एक},"कर्म,5.1","कर्म,5.1",सब_को
6.1,सर्वथा,सर्वथा,सर्वथा{अव्य},सर्वथा{अव्य},"अधिकरणम्,8.1","अधिकरणम्,8.1",हर_प्रकार_से
9.1,भैषज्यम्,भैषज्यम्,भैषज्य{नपुं;1;एक}/भैषज्य{नपुं;2;एक},भैषज्य{नपुं;2;एक},"कर्म,8.1","कर्म,8.1",चिकित्सा_करना
10.1,आरोग्याय,आरोग्याय,आरोग्य{नपुं;4;एक},आरोग्य{नपुं;4;एक},"सम्प्रदानम्,8.1","सम्प्रदानम्,8.1",आरोग्य_को
11.1,यथा,यथा,यथा{अव्य},यथा{अव्य},"नित्य_सम्बन्धः,7.1","नित्य_सम्बन्धः,7.1",जैसे
12.1,ध्रुवम्,ध्रुवम्,ध्रुव{पुं;2;एक}/ध्रुव{नपुं;1;एक}/ध्रुव{नपुं;2;एक},ध्रुव{पुं;2;एक},"कर्मसमानाधिकरणम्,8.1","कर्मसमानाधिकरणम्,8.1",निश्चित्_को
7.1,तथा,तथा,तथा{अव्य},तथा{अव्य},"क्रियाविशेषणम्,8.1","क्रियाविशेषणम्,8.1",और
2.1,अभियुक्तः,अभियुक्तः,अभियुज्{अव्य;तसिल्}/अभियुक्त{पुं;1;एक},अभियुज्{अव्य;तसिल्},"कर्ता,8.1","कर्ता,8.1",-
1.1,अतः,अतः,अतः{अव्य},अतः{अव्य},"सम्बन्धः,8.1","सम्बन्धः,8.1",अतः
3.1,सततम्,सततम्,सततम्{अव्य}/सतत{पुं;2;एक}/सतत{नपुं;1;एक}/सतत{नपुं;2;एक},सततम्{अव्य},"क्रियाविशेषणम्,5.1","कर्म,5.1#क्रियाविशेषणम्,5.1",लगातार
5.1,आलोक्य,आलोक्य,आङ्_लोक्1{अव्य;ल्यप्;भ्वादिः}/आङ्_लोक्2{अव्य{ल्यप्;चुरादिः},आङ्_लोक्1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,8.1","पूर्वकालः,8.1",देख_कर
8.1,युञ्जीत,युञ्जीत,युज्2{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;रुधादिः},युज्2{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;रुधादिः},"अभिहित_कर्ता,2.1","अभिहित_कर्ता,2.1",जुडे
13.1,.,.,-,-,-,-,-
-,-,-,-,-,-,-,-
