3.2,स्वधाम्नि,स्वधाम्नि,स्वधामन्{पुं;7;एक},स्वधामन्{पुं;7;एक},"अधिकरणम्,5.1","अधिकरणम्,5.1",-
5.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"समुच्चितः,10.1","समुच्चितः,10.1",आपमें
6.1,प्रद्वेषः,प्रद्वेषः,प्रद्वेष{पुं;1;एक},प्रद्वेष{पुं;1;एक},"समुच्चितः,8.3","विधेय_विशेषणम्,8.3#समुच्चितः,8.3",-
8.1,विपरीत-,विपरीत-गुण-इच्छा,विपरीत(वि_परि_इ1;क्त;अदादिः),विपरीत(वि_परि_इ1;क्त;अदादिः),"कर्मधारयः,8.2","कर्मधारयः,8.2",-
8.3,इच्छा,--,इच्छा{स्त्री;1;एक},इच्छा{स्त्री;1;एक},"कर्ता,10.1","विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,10.1",इच्छा
-,-,-,-,-,-,-,-
8.2,गुण-,--,गुण,गुण,"षष्ठी-तत्पुरुषः,8.3","षष्ठी-तत्पुरुषः,8.3",गुण-
7.2,हेतुषु,--,हेतु{पुं;7;बहु},हेतु{पुं;7;बहु},"अधिकरणम्,10.1","विषयाधिकरणम्,8.3#अधिकरणम्,10.1#अधिकरणम्,8.1",हेतुओं_में
9.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,8.3","सुप्_समुच्चय_द्योतकः,8.3#समुच्चय_द्योतकः,10.1#सम्बन्धः,8.3",और
10.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,8.3","अभिहित_कर्ता,8.3",होती_है
1.1,चयः,चयः,चय{पुं;1;एक},चय{पुं;1;एक},"कर्ता,5.1","सुप्_समुच्चितः,8.3#कर्ता_बे_वेर्ब्स्,5.1",संघात
2.1,वृद्धिः,वृद्धिः,वृद्धि{स्त्री;1;एक},वृद्धि{स्त्री;1;एक},"विधेय_विशेषणम्,1.1","सुप्_समुच्चितः,8.3#कर्ता_बे_वेर्ब्स्,5.1#विधेय_विशेषणम्,1.1",वृद्धि
3.1,स्व-,स्व-,स्व-,स्व-,"षष्ठी-तत्पुरुषः,3.2","षष्ठी-तत्पुरुषः,3.2",-
4.1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,3.2","सम्बन्धः,3.2",ही
7.1,वृद्धि-,वृद्धि-हेतुषु,वृद्धि,वृद्धि,"इतरेतर-द्वन्द्वः,7.2","इतरेतर-द्वन्द्वः,7.2",वृद्धि-
11.1,.,.,-,-,-,-,-
