1.1,अम्लः,अम्लः,अम्ल{पुं;1;एक},अम्ल{पुं;1;एक},"कर्ता,12.1","विधेय_विशेषणम्,3.1#विशेषणम्,10.1#विशेषणम्,7.2#विशेषणम्,6.2#विशेषणम्,5.2#विशेषणम्,4.1#सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,12.1",अम्ल
2.1,अग्नि-,अग्नि-दीप्ति-कृत्,अग्नि,अग्नि,"षष्ठी-तत्पुरुषः,2.2","त_पु_6,2.3#षष्ठी-तत्पुरुषः,2.2",अग्नि-
2.2,दीप्ति-,--,दीप्ति,दीप्ति,"उपपद-तत्पुरुषः,2.3","त_पु_6,2.3#उपपद-तत्पुरुषः,2.3",दीप्ति-
2.3,कृत्,--,कृत्{पुं;8;एक}/कृत्{पुं;1;एक},कृत्{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1",कृत्
3.1,स्निग्धः,स्निग्धः,स्निग्ध{पुं;1;एक}/स्निग्ध{पुं;1;एक(ष्निह्1;क्त;दिवादिः)},स्निग्ध{पुं;1;एक},"समुच्चितः,10.1","विधेय_विशेषणम्,1.1#विशेषणम्,10.1#विशेषणम्,7.2#विशेषणम्,6.2#विशेषणम्,5.2#विशेषणम्,4.1#सुप्_समुच्चितः,10.1",स्नेही
4.1,हृद्यः,हृद्यः,हृद्य{पुं;1;एक},हृद्य{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1",हृद्य
5.1,पाचन-,पाचन-रोचनः,पाचन,पाचन,"कर्मधारयः,5.2","त_पु_6,5.2#कर्मधारयः,5.2",पाचन-
5.2,रोचनः,--,रोचन{पुं;1;एक},रोचन{पुं;1;एक},"समुच्चितः,10.1","विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#विशेषणम्,10.1#विशेषणम्,7.2#विशेषणम्,6.2#सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,12.1",प्रकाश_करने_वाला
6.1,उष्ण-,उष्ण-वीर्यः,उष्ण,उष्ण,"बहुव्रीहिः,6.2","त_पु_6,6.2#बहुव्रीहिः,6.2",उष्ण-
6.2,वीर्यः,--,वीर्य{पुं;1;एक},वीर्य{पुं;1;एक},"समुच्चितः,10.1","विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#विशेषणम्,10.1#विशेषणम्,7.2#सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,12.1",वीर्य
7.1,हिम-,हिम-स्पर्शः,हिम,हिम,"बहुव्रीहिः,7.2","त_पु_6,7.2#बहुव्रीहिः,7.2",हिम-
7.2,स्पर्शः,--,स्पर्श{पुं;1;एक},स्पर्श{पुं;1;एक},"समुच्चितः,10.1","विधेय_विशेषणम्,6.2#विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#विशेषणम्,10.1#सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,12.1",छूना
8.1,प्रीणनः,प्रीणनः,प्रीणन{पुं;1;एक},प्रीणन{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1",-
9.1,क्लेदनः,क्लेदनः,क्लेदन{पुं;1;एक},क्लेदन{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1",-
10.1,लघुः,लघुः,लघु{पुं;1;एक}/लघु{स्त्री;1;एक},लघु{पुं;1;एक},"विधेय_विशेषणम्,1.1","विधेय_विशेषणम्,7.2#विधेय_विशेषणम्,6.2#विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,12.1",छोटा
11.1,(च),(च),च{अव्य},च{अव्य},"सुप्_समुच्चय_द्योतकः,10.1","सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1",और
12.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्त,1.1","अभिहित_कर्त,1.1",होता_है
13.1,.,.,-,-,-,-,-
