1.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,4.1","प्रतिषेधः,12.1#प्रतिषेधः,8.1#प्रतिषेधः,4.1",नहीं
2.1,एकः,एकः,एक{संख्येयम्;पुं;1;एक},एक{संख्येयम्;पुं;1;एक},"विशेषणम्,3.1","विशेषणम्,11.1#विशेषणम्,7.1#विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1",एक
3.1,सुखी,सुखी,सुखिन्{पुं;1;एक},सुखिन्{पुं;1;एक},"कर्ता,4.1","विशेषणम्,11.1#विशेषणम्,7.1#विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1",सुखी
4.1,(स्यात्),स्यात्,अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},-,"समुच्चितः,12.1#समुच्चितः,8.1",हो
5.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,8.1","प्रतिषेधः,12.1#प्रतिषेधः,8.1",नहीं
6.1,सर्वत्र,सर्वत्र,सर्वत्र{अव्य},सर्वत्र{अव्य},"देशाधिकरणम्,8.1","देशाधिकरणम्,12.1#देशाधिकरणम्,11.1#देशाधिकरणम्,8.1#देशाधिकरणम्,4.1#सुप्_समुच्चितः,9.1",प्रत्येक_स्थान_पर
7.1,विश्रब्धः,विश्रब्धः,विश्रब्ध{पुं;1;एक},विश्रब्ध{पुं;1;एक},"कर्ता,8.1","कर्ता_बे_वेर्ब्स्,12.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1",विश्रब्ध
8.1,(स्यात्),स्यात्,अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},-,"समुच्चितः,12.1#समुच्चितः,4.1",हो
9.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,12.1","प्रतिषेधः,12.1",नहीं
10.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,12.1","सुप्_समुच्चय_द्योतकः,9.1#समुच्चय_द्योतकः,12.1#समुच्चय_द्योतकः,8.1#समुच्चय_द्योतकः,4.1#सम्बन्धः,9.1",च2
11.1,शङ्कितः,शङ्कितः,शङ्किन्{अव्य;तसिल्}/शङ्कित{पुं;1;एक(शक्1;क्त;भ्वादिः)},शङ्कित{पुं;1;एक(शक्1;क्त;भ्वादिः)},"कर्ता,12.1","विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,3.1#विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,12.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1#हेतुः5,12.1#हेतुः5,8.1#हेतुः5,4.1",सन्दिग्ध
12.1,(स्यात्),स्यात्,अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},"समुच्चितः,8.1","समुच्चितः,8.1",हो
13.1,.,.,-,-,-,-,-
