5.1,(त्यक्तद्रवत्वम्),(त्यक्तद्रवत्वम्),त्यक्तद्रवत्वम्{नपुं;1;एक},त्यक्तद्रवत्वम्{नपुं;1;एक},"कर्ता,9.1","कर्ता,9.1",-
-,-,-,-,-,-,-,-
1.1,पञ्च-,पञ्च-भूतात्मकत्वे,पञ्च}/पञ्चन्,पञ्च,"समाहार-द्विगुः,1.2","समाहार-द्विगुः,1.2",पञ्च-
1.2,भूतात्मकत्वे,--,भूतात्मक{त्व;नपुं;1;द्वि}/भूतात्मक{त्व;नपुं;2;द्वि}/भूतात्मक{त्व;नपुं;7;एक},भूतात्मक{त्व;नपुं;7;एक},"अधिकरणम्,8.1","अधिकरणम्,8.1#अधिकरणम्,7.1#अधिकरणम्,4.3#कर्म,8.1#कर्म,7.1",-
3.1,यत्,यत्,यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक},यद्{सर्वनाम;नपुं;1;एक},"विशेषणम्,5.1;नित्य_सम्बन्धः,6.1","विशेषणम्,5.1;नित्य_सम्बन्धः,6.1",जिस
4.3,उदयात्,--,उत्_या1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}/उदय{पुं;5;एक(उत्_इ1;घञ्;अदादिः)}/उदय{नपुं;5;एक},उदय{पुं;5;एक(उत्_इ1;घञ्;अदादिः)},"हेतुः,8.1","हेतुः,8.1#हेतुः5,7.1",उदय_से
7.1,(पाचकम्),(पाचकम्),पाचक{पुं;2;एक(पच्1;ण्वुल्;भ्वादिः)}/पाचक{नपुं;1;एक(पच्1;ण्वुल्;भ्वादिः)}/पाचक{नपुं;2;एक(पच्1;ण्वुल्;भ्वादिः)},पाचक{नपुं;1;एक(पच्1;ण्वुल्;भ्वादिः)},"कर्म,8.1","विशेषणम्,8.1#कर्म,8.1",रसोइया
2.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,1.2","सम्बन्धः,1.2",भी
4.1,तैजस-,तैजस-गुण-उदयात्,तैजस,तैजस,"कर्मधारयः,4.2","कर्मधारयः,4.2",तैजस-
6.1,(तत्),(तत्),तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;1;एक},"विशेषणम्,7.1","विशेषणम्,8.1#विशेषणम्,7.1#कर्म,8.1#कर्म,7.1",उस
9.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,5.1","अभिहित_कर्ता,5.1",-
4.2,गुण-,--,गुण,गुण,"षष्ठी-तत्पुरुषः,4.3","षष्ठी-तत्पुरुषः,4.3",गुण-
8.1,(स्मृतम्),(स्मृतम्),स्मृत{पुं;2;एक(स्मृ1;क्त;भ्वादिः)}/स्मृत{नपुं;1;एक(स्मृ1;क्त;भ्वादिः)}/स्मृत{नपुं;2;एक(स्मृ1;क्त;भ्वादिः)},स्मृत{नपुं;1;एक(स्मृ1;क्त;भ्वादिः)},-,-,याद_कर_को
