6.1,अग्नि-,अग्नि-सोम,अग्नि,अग्नि,"द्वन्द्वः,6.2","त_पु_6,6.2#क_धा_5,6.2",अग्नि-
2.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1","सुप्_समुच्चय_द्योतकः,1.1#सम्बन्धः,1.1",च1
4.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,5.1","सुप्_समुच्चितः,1.1#सम्बन्धः,3.2",भी
11.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,12.1","प्रतिषेधः,12.1",-
3.2,आत्मकम्,--,आत्मक{पुं;2;एक}/आत्मक{नपुं;1;एक}/आत्मक{नपुं;2;एक},आत्मक{नपुं;1;एक},"विशेषणम्,5.1","विशेषणम्,9.1#विशेषणम्,8.2#विशेषणम्,5.1",-
1.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,3.2",-,अपि1
9.1,जगत्,जगत्,जगत्{नपुं;1;एक}/जगत्{नपुं;2;एक}/जगत्{पुं;8;एक}/जगत्{नपुं;8;एक}/जगत्{पुं;1;एक},जगत्{नपुं;1;एक},"उपमानम्,5.1","उपमानम्,7.2#उपमानम्,6.2#कर्ता,12.1",जगत्
12.1,अतिक्रामति,अतिक्रामति,अति_क्रम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},अति_क्रम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,5.1",-,पार_नहीं_करता_है
13.1,जातुचित्,जातुचित्,-,-,"क्रियाविशेषणम्,12.1",-,-
14.1,.,.,-,-,-,-,-
8.2,अव्यक्तम्,--,अव्यक्त{पुं;2;एक}/अव्यक्त{नपुं;1;एक}/अव्यक्त{नपुं;2;एक},अव्यक्त{नपुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1#विशेषणम्,5.1#विशेषणम्,3.2#कर्ता,12.1",ब्रह्म
3.1,नाना-,नाना-आत्मक,नाना,नाना,"त_पु_6,3.2","त_पु_6,3.2",नाना-
5.1,द्रव्यम्,द्रव्यम्,द्रव्य{नपुं;1;एक}/द्रव्य{नपुं;2;एक}/द्रव्य{पुं;2;एक},द्रव्य{नपुं;2;एक},"कर्ता,12.1","कर्ता,12.1",द्रव्य
6.2,सोमौ,--,सोम{पुं;1;द्वि}/सोम{पुं;2;द्वि}/सोम{पुं;8;द्वि},सोम{पुं;2;द्वि},"कर्म,12.1","विशेषणम्,7.2",सोम
7.1,महा-,महत्-बलि,महत्,महत्,"बहुव्रीहिः,7.2","त_पु_7,7.2#त_पु_6,7.2#त_पु_4,7.2#क_धा_1,7.2",महा-
7.2,बलौ,--,बलि{पुं;7;एक}/बल{पुं;8;द्वि}/बल{पुं;1;द्वि}/बल{पुं;2;द्वि},बल{पुं;1;द्वि},"विशेषणम्,6.2","विशेषणम्,6.2#उपमानम्,6.2#अधिकरणम्,12.1",बल
10.1,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,9.1","उपमान_द्योतकः,9.1",जैसे
8.1,व्यक्त-,व्यक्त-अव्यक्त,व्यक्त,व्यक्त,"द्वन्द्वः,8.2","त_पु_6,8.2#त_पु_3,8.2",व्यक्त-
