2.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1","सम्बन्धः,1.1",और
3.1,षट्,षट्,षष्{संख्येयम्;नपुं;1;बहु}/षष्{संख्येयम्;नपुं;2;बहु}/षष्{संख्या;नपुं;1;बहु}/षष्{संख्या;नपुं;2;बहु},षष्{संख्येयम्;नपुं;1;बहु},"कर्ता,8.1","विशेषणम्,8.1#कर्ता_बे_वेर्ब्स्,8.1",छः
4.3,द्वन्द्व-,--,द्वन्द्व,द्वन्द्व,"षष्ठी-तत्पुरुषः,4.4","षष्ठी-तत्पुरुषः,4.4",द्वन्द्व-
5.1,सविपर्ययया,सविपर्ययया,सविपर्यय{स्त्री;3;एक,सविपर्यय{स्त्री;3;एक,"अन्यतरः,4.4","अन्यतरः,4.4",-
7.1,ते,ते,तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक},तद्{सर्वनाम;पुं;1;बहु},"विशेषणम्,3.1","विशेषणम्,3.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,4.4#षष्ठीसम्बन्धः,3.1#कर्ता_बे_वेर्ब्स्,8.1",तुम्हें
8.1,(भवन्ति),(भवन्ति),भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/भवन्ती{स्त्री;8;एक}/भवत्{नपुं;1;बहु}/भवत्{नपुं;2;बहु},भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,3.1","अभिहित_कर्ता,3.1",होते_हैं
1.1,पुनः,पुनः,पुनः{अव्य},पुनः{अव्य},"क्रियाविशेषणम्,8.1","क्रियाविशेषणम्,8.1",फिर
9.1,.,.,-,-,-,-,-
-,-,-,-,-,-,-,-
4.1,एक-,एक-क्षय-द्वन्द्व-वृद्ध्या,एक,एक,"षष्ठी-तत्पुरुषः,4.2","षष्ठी-तत्पुरुषः,4.2",एक-
4.2,क्षय-,--,क्षय,क्षय,"षष्ठी-तत्पुरुषः,4.3","षष्ठी-तत्पुरुषः,4.3",क्षय-
4.4,वृद्ध्या,--,वृद्धि{स्त्री;3;एक},वृद्धि{स्त्री;3;एक},"हेतुः,8.1","करणम्,8.1#हेतुः,8.1",वृद्धि_से
6.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"अन्यतर_द्योतकः,4.4","अन्यतर_द्योतकः,4.4",भी
