4.1,शिला-,शिला-जतु-प्रयोगः,शिला,शिला,"इतरेतर-द्वन्द्वः,4.2","इतरेतर-द्वन्द्वः,4.2",शिला-
5.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,4.3","सम्बन्धः,4.3",और
6.3,मन्थ-,मन्थरसः,मन्थ-,मन्थ-,"कर्मधारयः,6.4","कर्मधारयः,6.4",-
6.4,रसः,-,रस{पुं;1;एक},रस{पुं;1;एक},"समुच्चितः,4.3","समुच्चितः,4.3",-
1.1,रसाञ्जनस्य,रसाञ्जनस्य,रसाञ्जन{नपुं;6;एक},रसाञ्जन{नपुं;6;एक},"षष्ठीसम्बन्धः,4.3","षष्ठीसम्बन्धः,4.3",-
4.3,प्रयोगः,--,प्रयोग{पुं;1;एक},प्रयोग{पुं;1;एक},"कर्म,9.1","कर्म,9.1",प्रयोग
6.1,स-,स-,स-,स-,"अव्ययीभावः,6.2","अव्ययीभावः,6.2",-
-,-,-,-,-,-,-,-
2.1,महतः,महतः,मह{अव्य;तसिल्}/मह्1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/महत्{पुं;2;बहु}/महत्{पुं;5;एक}/महत्{पुं;6;एक}/महत्{नपुं;5;एक}/महत्{नपुं;6;एक},महत्{पुं;6;एक},"षष्ठीसम्बन्धः,1.1","तीव्रतादर्शी,3.2#विशेषणम्,3.2#षष्ठीसम्बन्धः,4.3#षष्ठीसम्बन्धः,1.1#हेतुः5,7.1#कर्म,7.1",महान्_का
4.2,जतु-,--,जतु,जतु,"षष्ठी-तत्पुरुषः,4.3","षष्ठी-तत्पुरुषः,4.3",जतु-
8.1,(अतिस्थूलाय),(अतिस्थूलाय),अतिस्थूल{पुं;4;एक},अतिस्थूल{पुं;4;एक},"सम्प्रदानम्,9.1","सम्प्रदानम्,9.1",-
3.1,पञ्च-,पञ्च-मूलस्य,पञ्च}/पञ्चन्,पञ्च,"समाहार-द्विगुः,3.2","समाहार-द्विगुः,3.2",पञ्च-
3.2,मूलस्य,--,मूल{पुं;6;एक}/मूल{नपुं;6;एक},मूल{पुं;6;एक},"षष्ठीसम्बन्धः,2.1","षष्ठीसम्बन्धः,4.3#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.1",मूल_के
6.2,अग्नि-,अग्नि-,अग्नि-,अग्नि-,"तृतीया-तत्पुरुषः,6.3","तृतीया-तत्पुरुषः,6.3",-
7.1,हितः,हितः,हित{पुं;1;एक},हित{पुं;1;एक},"विशेषणम्,4.3","विशेषणम्,4.3",-
9.1,(इष्यते),(इष्यते),इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/इष्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः}/इष्4{कर्मणि;लट्;प्र;एक;आत्मनेपदी;क्र्यादिः}/इष्यत्{पुं;4;एक(इष्1;शतृ_लट्;दिवादिः)}/इष्यत्{नपुं;4;एक(इष्1;शतृ_लट्;दिवादिः)},इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः},"अभिहित_कर्म,4.3;सकर्मक","अभिहित_कर्म,4.3;सकर्मक",जाया_जाता_है
10.1,.,.,-,-,-,-,-
