1.1,नाना-,नाना-,नाना-,नाना-,"बहुव्रीहिः,1.2","बहुव्रीहिः,1.2",-
1.2,रूपैः,नानारूपैः,नानारूप{पुं;3;बहु}/नानारूप{नपुं;3;बहु},नानारूप{पुं;3;बहु},"समुच्चितः,3.1","प्रयोज्यकर्ता,6.1#करणम्,6.1#हेतुः,6.1#हेतुः,4.1#हेतुः,3.1#समुच्चितः,3.1",-
2.2,सङ्ख्येयैः,असङ्ख्येयैः,असङ्ख्येय{पुं;3;बहु}/असङ्ख्येय{नपुं;3;बहु},असङ्ख्येय{पुं;3;बहु},"समुच्चितः,3.1","प्रयोज्यकर्ता,6.1#करणम्,6.1#हेतुः,6.1#हेतुः,4.1#हेतुः,3.1#समुच्चितः,3.1",-
3.1,विकारैः,विकारैः,विकार{पुं;3;बहु}/विकार{पुं;3;बहु(वि_कॄ1;घञ्;तुदादिः)}/विकार{पुं;3;बहु(वि_कृ3;घञ्;तनादिः)}/विकार{पुं;3;बहु(वि_कृ2;घञ्;स्वादिः)},विकार{पुं;3;बहु(वि_कॄ1;घञ्;तुदादिः)},"हेतुः,4.1","प्रयोज्यकर्ता,6.1#करणम्,6.1#हेतुः,6.1#हेतुः,4.1",दोषों_से
7.1,तनुम्,तनुम्,तनु{पुं;2;एक}/तनु{स्त्री;2;एक},तनु{पुं;2;एक},"कर्म,6.1","कर्म,6.1",तनु_को
6.1,तापयन्ति,तापयन्ति,तप्1{णिच्;कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/तप्2{णिच्;कर्तरि;लट्;प्र;बहु;परस्मैपदी;दिवादिः},तप्1{णिच्;कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,5.1;सकर्मक","अभिहित_कर्ता,5.1;सकर्मक",संतप्त_करते_हैं
8.1,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1","समुच्चय_द्योतकः,3.1",-
2.1,अ-,अ-,अ-,अ-,"नञ्-तत्पुरुषः,2.2","नञ्-तत्पुरुषः,2.2",-
4.1,कुपिताः,कुपिताः,कुपित{पुं;1;बहु(कुप्1;क्त;दिवादिः)}/कुपिता{स्त्री;1;बहु(कुप्1;क्त;दिवादिः)}/कुपिता{स्त्री;2;बहु(कुप्1;क्त;दिवादिः)},कुपित{पुं;1;बहु(कुप्1;क्त;दिवादिः)},"विशेषणम्,5.1","कर्म,6.1#प्रयोजककर्ता,6.1#विशेषणम्,5.1",क्रोधितें
-,-,-,-,-,-,-,-
5.1,मलाः,मलाः,मल{पुं;1;बहु}/मल{पुं;8;बहु},मल{पुं;1;बहु},"कर्ता,6.1","कर्ता,6.1",मल
