7.1,अभिभूय,अभिभूय,अभि_अस्2{अव्य;ल्यप्;अदादिः}/अभि_भू1{अव्य{ल्यप्;भ्वादिः},अभि_अस्2{अव्य;ल्यप्;अदादिः},"पूर्वकालः,12.1","पूर्वकालः,12.1#पूर्वकालः,6.1",संबंध_रख_कर
13.1,.,.,-,-,-,-,-
1.1,यत्,यत्,यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक},यद्{सर्वनाम;नपुं;1;एक},"वीप्सा,2.1","विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,2.1#वीप्सा,2.1#नित्य_सम्बन्धः1,10.1#नित्य_सम्बन्धः1,9.1#कर्म,7.1#कर्ता_बे_वेर्ब्स्,6.1#वाक्यकर्म_द्योतकः,6.1#सम्बन्धः,6.1",कि
3.1,द्रव्ये,द्रव्ये,द्रव्य{नपुं;7;एक}/द्रव्य{पुं;7;एक},द्रव्य{नपुं;7;एक},"अधिकरणम्,6.1","अधिकरणम्,12.1#अधिकरणम्,7.1#अधिकरणम्,6.1",द्रव्य_में
8.1,इतरान्,इतरान्,इतर{पुं;2;बहु}/इतर{सर्वनाम;पुं;2;बहु},इतर{पुं;2;बहु},"कर्म,7.1","मुख्यकर्म,12.1#कर्म,7.1#गौणकर्म,12.1",इतरों_को
10.1,तत्,तत्,तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;1;एक},"कर्ता,12.1","विशेषणम्,9.1#विशेषणम्,2.1#विशेषणम्,1.1#मुख्यकर्म,12.1#कर्म,7.1#विधेय_विशेषणम्,9.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता,12.1#गौणकर्म,12.1#वीप्सा.9.1",वह
12.1,प्रपद्यते,प्रपद्यते,प्र_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/प्र_पद्1{कर्मणि{लट्;प्र;एक;आत्मनेपदी;दिवादिः},प्र_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः},अभिहित_कर्ता,अभिहित_कर्ता,शरण_जाता_है
2.1,यत्,यत्,यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक},यद्{सर्वनाम;नपुं;1;एक},"कर्ता,6.1;नित्य_सम्बन्धः,10.1","विशेषणम्,10.1#विशेषणम्,9.1#नित्य_सम्बन्धः1,10.1#नित्य_सम्बन्धः1,9.1#कर्म,7.1#कर्ता_बे_वेर्ब्स्,6.1#वाक्यकर्म_द्योतकः,6.1#सम्बन्धः,6.1",कि
4.2,आदीनाम्,--,आदि{पुं;6;बहु}/आदि{नपुं;6;बहु}/आदि{स्त्री;6;बहु},आदि{पुं;6;बहु},"षष्ठीसम्बन्धः,2.1","षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1",पहेलों_का
5.1,बलवत्त्वेन,बलवत्त्वेन,"बलवत्त्व{नपुं,3,एक}","बलवत्त्व{नपुं,3,एक}","हेतुः,6.1","हेतुः,6.1",-
6.1,वर्तते,वर्तते,वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},अभिहित_कर्ता,"वाक्यकर्म,12.1#अभिहित_कर्ता",होता_है
4.1,रस-,रस-आदि,रस,रस,"बहुव्रीहिः,4.2","त_पु_6,4.2#बहुव्रीहिः,4.2",रस-
11.1,कारणत्वम्,कारणत्वम्,कारण{त्व;नपुं;1;एक}/कारण{त्व;नपुं;2;एक},कारण{त्व;नपुं;1;एक},"कर्म,12.1","विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,2.1#मुख्यकर्म,12.1#कर्म,7.1#विधेय_विशेषणम्,10.1#विधेय_विशेषणम्,9.1#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता,12.1#गौणकर्म,12.1#कर्म,12.1",कारण
9.1,तत्,तत्,तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;1;एक},"वीप्सा,10.1","विशेषणम्,10.1#विशेषणम्,2.1#वीप्सा,10.1#मुख्यकर्म,12.1#कर्म,7.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता,12.1#गौणकर्म,12.1",वह
