2.1,गदे,गदे,गदा{स्त्री;8;एक}/गद{पुं;7;एक}/गद{नपुं;7;एक},गद{पुं;7;एक},"अधिकरणम्,7.1","अधिकरणम्,13.1#अधिकरणम्,11.1#अधिकरणम्,10.1#अधिकरणम्,7.1",गदा
7.1,इष्यते,इष्यते,इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/इष्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः}/इष्4{कर्मणि;लट्;प्र;एक;आत्मनेपदी;क्र्यादिः}/इष्यत्{पुं;4;एक(इष्1;शतृ_लट्;दिवादिः)}/इष्यत्{नपुं;4;एक(इष्1;शतृ_लट्;दिवादिः)},इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः},-,-,जाया_जाता_है
17.1,(सति),(सति),सती{स्त्री;8;एक}/सत्{पुं;7;एक}/सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;7;एक(अस्2;शतृ_लट्;अदादिः)},सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)},"भावलक्षणसप्तमी_समानकालः,15.1","भावलक्षणसप्तमी_समानकालः,15.1",-
4.1,बलिनोः,बलिनः,बलिन्{पुं;6;द्वि}/बलिन्{पुं;7;द्वि},बलिन्{पुं;6;द्वि},"विशेषणम्,5.2","विशेषणम्,5.2",भैंसे
15.1,इष्यते,इष्यते,इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/इष्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः}/इष्4{कर्मणि;लट्;प्र;एक;आत्मनेपदी;क्र्यादिः}/इष्यत्{पुं;4;एक(इष्1;शतृ_लट्;दिवादिः)}/इष्यत्{नपुं;4;एक(इष्1;शतृ_लट्;दिवादिः)},इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः},-,-,जाया_जाता_है
5.1,रोग-,रोग-रोगिणोः,रोग,रोग,"इतरेतर-द्वन्द्वः,5.2","इतरेतर-द्वन्द्वः,5.2",रोग-
6.1,औषधम्,औषधम्,औषध{पुं;2;एक}/औषध{नपुं;1;एक}/औषध{नपुं;2;एक},औषध{नपुं;1;एक},"कर्म,7.1","कर्म,7.1",औषधि_को
8.1,अन्न-,अन्न-आदौ,अन्न,अन्न,"बहुव्रीहिः,8.2","बहुव्रीहिः,8.2",अन्न-
8.2,आदौ,--,आदि{पुं;7;एक}/आदि{स्त्री;7;एक},आदि{पुं;7;एक},"अधिकरणम्,12.1","अधिकरणम्,12.1",पहेले_में
14.1,मध्ये,मध्ये,मध्य{पुं;7;एक},मध्य{पुं;7;एक},"अधिकरणम्,15.1","अधिकरणम्,15.1",मध्य_में
3.1,अन्-,अ-अन्नम्,अन्,अन्,"अस्त्यर्थ-मध्यमपदलोपी(नञ्)-बहुव्रीहिः,3.2","अस्त्यर्थ-मध्यमपदलोपी(नञ्)-बहुव्रीहिः,3.2",अ-
3.2,अन्नम्,--,अन्न{नपुं;1;एक}/अन्न{नपुं;2;एक}/अन्न{पुं;2;एक},अन्न{नपुं;1;एक},"विशेषणम्,6.1","विशेषणम्,6.1#कर्म,7.1",अन्न
11.1,अपाने,अपाने,अप_अन्1{भावे;लिट्;प्र;एक;आत्मनेपदी;अदादिः}/अप_अन्1{भावे{लिट्;उ;एक;आत्मनेपदी;अदादिः}/अपान{पुं;7;एक(अप_अन्1;घञ्;अदादिः)},अपान{पुं;7;एक(अप_अन्1;घञ्;अदादिः),"कर्ता,10.1","कर्ता,10.1",-
