2.1,बृहत्यौ,बृहत्यौ,बृहती{स्त्री;1;द्वि}/बृहती{स्त्री;2;द्वि},बृहती{स्त्री;1;द्वि},"घटकः,8.1","सुप्_समुच्चितः,12.1#सुप्_समुच्चितः,5.1#घटकः,8.1",वैदिक_छन्दें
14.1,सदृशांशकम्,सदृशांशकम्,सदृशांशक{नपुं;1;एक},सदृशांशक{नपुं;1;एक},"क्रियाविशेषणम्,15.1","क्रियाविशेषणम्,15.1",-
17.1,(तत्),(तत्),तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;2;एक},"कर्म,16.1","कर्म,16.1",वह
1.1,निशे,निशे,निश्{स्त्री;4;एक}/निशा{स्त्री;2;एक}/निशा{स्त्री;8;एक},निशा{स्त्री;1;द्वि},"घटकः,8.1","प्रयोजनम्1,16.1#प्रयोजनम्1,15.1#घटकः,8.1",-
4.1,पाठा,पाठा,पाठा{स्त्री;1;एक},पाठा{स्त्री;1;एक},"घटकः,8.1","सुप्_समुच्चितः,12.1#सुप्_समुच्चितः,5.1#घटकः,8.1",पाठ
5.1,मूलम्,मूलम्,मूल{पुं;2;एक}/मूल{नपुं;1;एक}/मूल{नपुं;2;एक},मूल{नपुं;1;एक},"घटकः,8.1","घटकः,8.1",मूल_को
7.1,केम्बुकात्,केम्बुकात्,केम्बुक{नपुं;5;एक},केम्बुक{नपुं;5;एक},"अधिकरणम्,16.1","अधिकरणम्,16.1",-
9.1,चूर्णम्,चूर्णम्,-,-,"विधेयविशेषणम्,15.1","विधेयविशेषणम्,15.1",-
18.1,.,.,-,-,-,-,-
8.1,एषाम्,एषाम्,इदम्{सर्वनाम;पुं;6;बहु}/इदम्{सर्वनाम;नपुं;6;बहु},इदम्{सर्वनाम;पुं;6;बहु},"षष्ठीसम्बन्धः,9.1","षष्ठीसम्बन्धः,9.1",इनका
12.1,तैलम्,तैलम्,तैल{नपुं;1;एक}/तैल{नपुं;2;एक},तैल{नपुं;1;एक},"कर्म,15.1","कर्म,16.1#कर्म,15.1#कर्ता,16.1#समुच्चितः,12.1",तेल
13.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,12.1","सुप्_समुच्चय_द्योतकः,12.1#सम्बन्धः,12.1",और
3.1,बहुषा,बहुषा,बहुषा{स्त्री;1;एक},बहुषा{स्त्री;1;एक},"घटकः,8.1","घटकः,8.1",-
6.1,च,च,च{अव्य},च{अव्य},"घटक_द्योतकः,8.1","सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1#घटक_द्योतकः,8.1",और
10.1,मधु,मधु,मधु{नपुं;1;एक}/मधु{नपुं;2;एक}/मधु{नपुं;8;एक},मधु{नपुं;1;एक},"समुच्चितः,12.1","सुप्_समुच्चितः,12.1#कर्म,16.1#कर्म,15.1#कर्ता,16.1",मधु
11.1,घृतम्,घृतम्,घृत{नपुं;1;एक}/घृत{नपुं;2;एक}/घृत{पुं;2;एक},घृत{नपुं;1;एक},"समुच्चितः,12.1","सुप्_समुच्चितः,12.1#कर्म,16.1#कर्म,15.1#कर्ता,16.1",घी
15.1,(पीतम्),(पीतम्),पीत{पुं;2;एक}/पीत{पुं;2;एक(पा1;क्त;भ्वादिः)}/पीत{नपुं;1;एक(पा1;क्त;भ्वादिः)}/पीत{नपुं;2;एक(पा1;क्त;भ्वादिः)},पीत{नपुं;1;एक(पा1;क्त;भ्वादिः)},"कर्ता,16.1","विशेषणम्,17.1#कर्म,16.1#कर्ता,16.1",पीले_को
16.1,(निहन्ति),(निहन्ति),नि_हन्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},नि_हन्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,15.1","अभिहित_कर्ता,15.1",समूल_नष्ट_करता_है
-,-,-,-,-,-,-,-
