8.1,निर्-,निर्-सुखत्वम्,निर्,निर्,"अव्ययीभावः,8.2","अव्ययीभावः,8.2",निर्-
10.1,(च),च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,8.2","सम्बन्धः,9.1#सुप्_समुच्चय_द्योतकः,8.2",और
8.2,सुखत्वम्,--,सुख{त्व;नपुं;1;एक}/सुख{त्व;नपुं;2;एक},सुख{त्व;नपुं;1;एक},"कर्ता,13.1","विशेषणम्,6.1#विशेषणम्,5.2#विशेषणम्,4.1#विशेषणम्,2.1#कर्म,2.1#कर्ता_बे_वेर्ब्स्,13.1",सुख
3.1,यूषः,यूषः,यूष{पुं;1;एक},यूष{पुं;1;एक},"समुच्चितः,8.2","सुप्_समुच्चितः,8.2",रसा
5.1,मेदः-,मेदः-घ्नम्,मेदस्,मेदस्,"उपपद-तत्पुरुषः,5.2","उपपद-तत्पुरुषः,5.2",मेदः-
7.1,धूम-,धूम-उपवास-गण्डूषाः,धूम,धूम,"इतरेतर-द्वन्द्वः,7.3","इतरेतर-द्वन्द्वः,7.3",धूम-
9.1,सुखाय,सुखाय,सुख{पुं;4;एक}/सुख{नपुं;4;एक},सुख{पुं;4;एक},"प्रयोजनम्,13.1","प्रयोजनम्1,13.1#प्रयोजनम्1,12.1#प्रयोजनम्1,7.2#प्रयोजनम्1,2.1",सुख_को
11.1,(श्लेष्मणः),श्लेष्मणः,श्लेष्मन्{पुं;2;बहु}/श्लेष्मन्{पुं;5;एक}/श्लेष्मन्{पुं;6;एक}/श्लेष्मन्{नपुं;5;एक}/श्लेष्मन्{नपुं;6;एक},श्लेष्मन्{पुं;6;एक},"षष्ठीसम्बन्धः,12.1","कर्ता,12.1#कर्म,12.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,7.3#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1#हेतुः5,13.1#हेतुः5,12.1#हेतुः5,7.2#हेतुः5,2.1",कफ_को
6.1,औषधम्,औषधम्,औषध{पुं;2;एक}/औषध{नपुं;1;एक}/औषध{नपुं;2;एक},औषध{नपुं;1;एक},"समुच्चितः,8.2","कर्म,2.1#कर्ता_बे_वेर्ब्स्,13.1#सुप्_समुच्चितः,8.2",औषधि_को
4.1,क्षौद्रम्,क्षौद्रम्,क्षौद्र{पुं;2;एक}/क्षौद्र{नपुं;1;एक}/क्षौद्र{नपुं;2;एक},क्षौद्र{नपुं;1;एक},"विशेषणम्,6.1","कर्म,2.1#विशेषणम्,6.1",चम्पक_वृक्ष_को
7.2,उपवास-,--,उपवास(उप_वस्1;घञ्;भ्वादिः),उपवास(उप_वस्1;घञ्;भ्वादिः),"इतरेतर-द्वन्द्वः,7.3","इतरेतर-द्वन्द्वः,7.3",-
7.3,गण्डूषाः,--,गण्डूष{पुं;1;बहु}/गण्डूषा{स्त्री;1;बहु}/गण्डूषा{स्त्री;2;बहु}/गण्डूष{पुं;8;बहु}/गण्डूषा{स्त्री;8;बहु},गण्डूष{पुं;1;बहु},"समुच्चितः,8.2","कर्म,2.1#सुप्_समुच्चितः,8.2",गण्डूष
12.1,(उपक्रमः),उपक्रमः,उपक्रम{पुं;1;एक}/उपक्रम{पुं;1;एक(उप_क्रम्1;घञ्;भ्वादिः)},उपक्रम{पुं;1;एक},"विधेय_विशेषणम्,8.2","विधेय_विशेषणम्,8.2#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,13.1",उपक्रम
13.1,(भवति),भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,होता_है
1.1,विशेषात्,विशेषात्,विशेष{पुं;5;एक(वि_शिष्2;घञ्;रुधादिः)}/विशेष{पुं;5;एक(वि_शिष्3;घञ्;चुरादिः)},विशेष{पुं;5;एक(वि_शिष्2;घञ्;रुधादिः)},"क्रियाविशेषणम्,13.1","विशेषणम्,11.1#हेतुः5,13.1#हेतुः5,12.1#हेतुः5,7.2#हेतुः5,2.1#क्रियाविशेषणम्,13.1",विशेष_से
2.1,वमनम्,वमनम्,वमन{नपुं;1;एक(वम्1;ल्युट्;भ्वादिः)}/वमन{नपुं;2;एक(वम्1;ल्युट्;भ्वादिः)},वमन{नपुं;1;एक(वम्1;ल्युट्;भ्वादिः)},"समुच्चितः,8.2","सुप्_समुच्चितः,8.2",उल्टी
5.2,घ्नम्,--,घ्न{पुं;2;एक}/घ्न{नपुं;1;एक}/घ्न{नपुं;2;एक},घ्न{नपुं;1;एक},"विशेषणम्,6.1","विशेषणम्,6.1#विशेषणम्,4.1#विशेषणम्,2.1#कर्म,2.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1",मारने_वाले_को
14.1,.,.,-,-,-,-,-
