5.1,.,.,-,-,-,-,-
1.03,मूत्र-,--,मूत्र,मूत्र,"इतरेतर-द्वन्द्वः,1.05","इतरेतर-द्वन्द्वः,1.05",मूत्र-
1.04,नेत्र-,--,नेत्र,नेत्र,"इतरेतर-द्वन्द्वः,1.05","इतरेतर-द्वन्द्वः,1.05",नेत्र-
1.05,त्वक्-,--,त्वच्,त्वच्,"इतरेतर-द्वन्द्वः,1.11","इतरेतर-द्वन्द्वः,1.11",त्वक्-
1.08,दाह-,--,दाह,दाह,"इतरेतर-द्वन्द्वः,1.11","इतरेतर-द्वन्द्वः,1.11",दाह-
1.01,पीत-,पीत-विट्-मूत्र-नेत्र-त्वक्-क्षुत्-तृट्-दाह-अल्प-निद्रताः,पीत(पा1;क्त;भ्वादिः),पीत(पा1;क्त;भ्वादिः),"कर्मधारयः,1.05","कर्मधारयः,1.05",-
1.02,विट्-,--,विट्,विट्,"इतरेतर-द्वन्द्वः,1.05","इतरेतर-द्वन्द्वः,1.05",वैश्य
1.09,अल्प-,--,अल्प,अल्प,"कर्मधारयः,1.11","कर्मधारयः,1.11",अल्प-
1.06,क्षुत्-,--,क्षुत्,क्षुत्,"इतरेतर-द्वन्द्वः,1.11","इतरेतर-द्वन्द्वः,1.11",क्षुत्-
3.1,पित्तम्,पित्तं,पित्त{नपुं;1;एक}/पित्त{नपुं;2;एक},पित्त{नपुं;1;एक},"कर्ता,4.1","कर्म,4.1#कर्म,1.01#कर्ता,4.1",पित्
1.11,निद्रताः,--,निद्रता{स्त्री;1;एक}/निद्रता{स्त्री;2;एक},निद्रता{स्त्री;2;एक},"कर्म,4.1","कर्म,4.1",-
4.1,(कुरुते),(कुरुते),कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः},कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः},"अभिहित_कर्ता,3.1;सकर्मक",-,करता_है
1.07,तृट्-,--,-तृट्,-तृट्,"इतरेतर-द्वन्द्वः,1.11","इतरेतर-द्वन्द्वः,1.11",तृट्-
2.1,(वृद्धम्),(वृद्धं),वृद्ध{पुं;2;एक}/वृद्ध{नपुं;1;एक}/वृद्ध{नपुं;2;एक},वृद्ध{नपुं;1;एक},"विशेषणम्,3.1","विशेषणम्,3.1#कर्म,4.1#कर्म,1.01#कर्ता,4.1",वृद्ध
