anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,संसर्गात्,संसर्गात्,संसर्ग{पुं;5;एक},संसर्ग{पुं;5;एक},"हेतुः,8.1","हेतुः5,8.1",संगति_से
2.1,रस-,रस-रुधिर-आदिभिः,रस,रस,"इतरेतर-द्वन्द्वः,2.2","इतरेतर-द्वन्द्वः,2.2",रस-
2.2,रुधिर-,--,रुधिर,रुधिर,"बहुव्रीहिः,2.3","बहुव्रीहिः,2.3",रुधिर-
2.3,आदिभिः,--,आदि{पुं;3;बहु}/आदि{नपुं;3;बहु}/आदि{स्त्री;3;बहु},आदि{पुं;3;बहु},"करणम्,8.1","करणम्,8.1#हेतुः,8.1#विशेषणम्,7.4",पहेलों_से
3.1,तथा,तथा,तथा{अव्य},तथा{अव्य},"समुच्चय_द्योतकः,2.3","सुप्_समुच्चय_द्योतकः,2.3#क्रियाविशेषणम्,8.1",और
4.1,एषाम्,एषाम्,इदम्{सर्वनाम;पुं;6;बहु}/इदम्{सर्वनाम;नपुं;6;बहु},इदम्{सर्वनाम;पुं;6;बहु},"षष्ठीसम्बन्धः,5.1","षष्ठीसम्बन्धः,7.4#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,2.3#षष्ठीसम्बन्धः,1.1",इनके
5.1,दोषान्,दोषान्,दोष{पुं;2;बहु},दोष{पुं;2;बहु},"कर्म,8.1","कर्म,8.1",दोष
6.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,5.1","सम्बन्धः,5.1",तो
7.1,क्षय-,क्षय-समता-विवृद्धि-भेदैः,क्षय,क्षय,"इतरेतर-द्वन्द्वः,7.3","इतरेतर-द्वन्द्वः,7.3",क्षय-
7.2,समता-,--,सम{तल्}/समता,समता,"इतरेतर-द्वन्द्वः,7.3","इतरेतर-द्वन्द्वः,7.3",समता-
7.3,विवृद्धि-,--,विवृद्धि,विवृद्धि,"षष्ठी-तत्पुरुषः,7.4","षष्ठी-तत्पुरुषः,7.4",विवृद्धि-
7.4,भेदैः,--,भेद{पुं;3;बहु}/भेद{नपुं;3;बहु},भेद{पुं;3;बहु},"समुच्चितः,2.3","सुप्_समुच्चितः,2.3#हेतुः,8.1",भेद_से
8.1,(जानीयात्),(जानीयात्),ज्ञा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;क्र्यादिः},ज्ञा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;क्र्यादिः},-,-,जाने
9.1,.,.,-,-,-,-,-
