anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
1.1,स्नेहनं,स्नेहनं,स्नेहन{नपुं;1;एक(ष्निह्1;ल्युट्;दिवादिः)}/स्नेहन{नपुं;2;एक(ष्निह्1;ल्युट्;दिवादिः)}/स्नेहन{नपुं;1;एक(ष्निह्2;ल्युट्;चुरादिः)}/स्नेहन{नपुं;2;एक(ष्निह्2;ल्युट्;चुरादिः)},स्नेहन{नपुं;1;एक(ष्निह्1;ल्युट्;दिवादिः)},"समुच्चितः,5.1","सुप्_समुच्चितः,5.1#कर्म,5.1#कर्म,4.1#कर्ता_बे_वेर्ब्स्,8.1#समुच्चितः,5.1",स्नेह
2.1,रूक्षणं,रूक्षणं,रूक्षणं{नपुं;1;एक(रूक्ष10;ल्युट्;चुवादिः)},रूक्षणं{नपुं;1;एक(रूक्ष10;ल्युट्;चुवादिः)},"समुच्चितः,5.1","विधेय_विशेषणम्,3.1#समुच्चितः,5.1",-
3.1,कर्म,कर्म,कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक},कर्मन्{नपुं;1;एक},"समुच्चितः,5.1","समुच्चितः,5.1",कर्म
4.1,स्वेदनं,स्वेदनं,स्वेदन{नपुं;1;एक(ष्विद्1;ल्युट्;भ्वादिः)}/स्वेदन{नपुं;2;एक(ष्विद्1;ल्युट्;भ्वादिः)}/स्वेदन{नपुं;1;एक(ष्विद्2;ल्युट्;दिवादिः)}/स्वेदन{नपुं;2;एक(ष्विद्2;ल्युट्;दिवादिः)},स्वेदन{नपुं;1;एक(ष्विद्1;ल्युट्;भ्वादिः)},"समुच्चितः,5.1","सुप्_समुच्चितः,5.1#कर्म,5.1#कर्म,1.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1",पसीना
5.1,स्तम्भनं,स्तम्भनं,स्तम्भन{नपुं;1;एक(सम्_ष्तभ्1;ल्युट्;भ्वादिः)}/स्तम्भन{नपुं;2;एक(सम्_ष्तभ्1;ल्युट्;भ्वादिः)},स्तम्भन{नपुं;1;एक(सम्_ष्तभ्1;ल्युट्;भ्वादिः)},"कर्ता,8.1","कर्म,4.1#कर्म,1.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1",रोकना
6.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,5.1","समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1",च2
7.1,यत्,यत्,यत्{अव्य},यत्{अव्य},"सम्बन्धः,8.1","सम्बन्धः,8.1",कि
8.1,अस्ति,अस्ति,अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,5.1","अभिहित_कर्ता,5.1",है
9.1,.,.,-,-,-,-,-
