anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,(तत्र),तत्र,तत्र{अव्य},तत्र{अव्य},"देशाधिकरणम्,4.1","देशाधिकरणम्,4.1",वहाँ
2.1,वायव्यम्,वायव्यम्,वायव्य{पुं;2;एक}/वायव्य{नपुं;1;एक}/वायव्य{नपुं;2;एक},वायव्य{नपुं;1;एक},"कर्ता,4.1","कर्ता_बे_वेर्ब्स्,4.1",हवा_से_सम्बन्ध_रखने_वाला
3.1,रूक्ष-,रूक्ष-विशद-लघु-स्पर्श-गुण-उल्बण,रूक्ष,रूक्ष,"द्वन्द्वः,3.5","त_पु_6,3.6#त_पु_3,3.5#द्वन्द्वः,3.5",रूक्ष-
3.2,विशद-,--,विशद,विशद,"द्वन्द्वः,3.5","त_पु_6,3.6#त_पु_3,3.5#क_धा_1,3.5#द्वन्द्वः,3.5",विशद-
3.3,लघु-,--,लघु,लघु,"द्वन्द्वः,3.5","त_पु_6,3.6#त_पु_3,3.5#क_धा_1,3.5#द्वन्द्वः,3.5",लघु-
3.4,स्पर्श-,--,स्पर्श,स्पर्श,"द्वन्द्वः,3.5","त_पु_6,3.6#त_पु_3,3.5#द्वन्द्वः,3.5",स्पर्श-
3.5,गुण-,--,गुण,गुण,"बहुव्राहिः,3.6","त_पु_6,3.6#बहुव्राहिः,3.6",गुण-
3.6,उल्बणम्,--,उल्बण{पुं;2;एक}/उल्बण{नपुं;1;एक}/उल्बण{नपुं;2;एक},उल्बण{नपुं;1;एक},"विधेय_विशेषणम्,2.1","विशेषणम्,2.1#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,4.1",उल्बण
4.1,(भवति),भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,2.1",-,होता_है
5.1,.,.,-,-,-,-,-
