anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,अभ्यङ्गम्,अभ्यङ्गम्,अभ्यङ्ग{पुं;2;एक(अभि_वि_अन्ज्1;घञ्;रुधादिः)},अभ्यङ्ग{पुं;2;एक(अभि_वि_अन्ज्1;घञ्;रुधादिः)},"कर्म,2.1","कर्म,5.3#कर्म,2.1",-
2.1,आचरेत्,आचरेत्,आङ्_चर्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},आङ्_चर्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,;सकर्मक",-,आचरण_करे
3.1,नित्यम्,नित्यम्,नित्य{पुं;2;एक}/नित्य{नपुं;1;एक}/नित्य{नपुं;2;एक}/नित्य{अव्य},नित्य{अव्य},"क्रियाविशेषणम्,2.1","क्रियाविशेषणम्,5.3#क्रियाविशेषणम्,2.1#क्रियाविशेषणम्,1.1#कर्म,5.3#कर्ता,2.1",नित्य_को
4.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,8.1","कर्ता,2.1#कर्ता,8.1",वह
5.1,जरा-,जरा-श्रम-वात-हा,जरा,जरा,"इतरेतर-द्वन्द्वः,5.3","इतरेतर-द्वन्द्वः,5.3",जरा-
5.2,श्रम-,--,श्रम,श्रम,"इतरेतर-द्वन्द्वः,5.3","इतरेतर-द्वन्द्वः,5.3",श्रम-
5.3,वात-,--,वात(वा1;क्त;अदादिः),वात(वा1;क्त;अदादिः),"उपपद-तत्पुरुषः,5.4","उपपद-तत्पुरुषः,5.4",-
5.4,हा,--,हा{अव्य}/ह{पुं;1;एक(हन्;क्विप्;अदादिः)},ह{पुं;1;एक(हन्;क्विप्;अदादिः)},"समुच्चितः,6.9","समुच्चितः,6.9",हा
6.1,दृष्टि-,दृष्टि-प्रसाद-पुष्टि-आयुः-स्वप्न-सु-त्वक्त्व-दार्ढ्य-कृत्,दृष्टि,दृष्टि,"षष्ठी-तत्पुरुषः,6.2","षष्ठी-तत्पुरुषः,6.2",दृष्टि-
6.2,प्रसाद-,--,प्रसाद,प्रसाद,"इतरेतर-द्वन्द्वः,6.8","इतरेतर-द्वन्द्वः,6.8",प्रसाद-
6.3,पुष्टि-,--,पुष्टि,पुष्टि,"इतरेतर-द्वन्द्वः,6.8","इतरेतर-द्वन्द्वः,6.8",पुष्टि-
6.4,आयुः-,--,आयुस्,आयुस्,"इतरेतर-द्वन्द्वः,6.8","इतरेतर-द्वन्द्वः,6.8",आयुः-
6.5,स्वप्न-,--,स्वप्न,स्वप्न,"इतरेतर-द्वन्द्वः,6.8","इतरेतर-द्वन्द्वः,6.8",स्वप्न-
6.6,सु-,--,-सु,-सु,"षष्ठ्यर्थ-बहुव्रीहिः,6.7","षष्ठ्यर्थ-बहुव्रीहिः,6.7",सु-
6.7,त्वक्त्व-,--,त्वच्{त्व},त्वच्{त्व},"इतरेतर-द्वन्द्वः,6.8","इतरेतर-द्वन्द्वः,6.8",त्वक्त्व-
6.8,दार्ढ्य-,--,-दार्ढ्य,-दार्ढ्य,"उपपद-तत्पुरुषः,6.9","उपपद-तत्पुरुषः,6.9",दार्ढ्य-
6.9,कृत्,--,कृत्{पुं;8;एक}/कृत्{पुं;1;एक},कृत्{पुं;1;एक},"विधेय_विशेषणम्,4.1","विधेय_विशेषणम्,4.1",कृत्
7.1,(च),च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,6.9","समुच्चय_द्योतकः,6.9",और
8.1,(भवति),भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,4.1;अकर्मक",-,होता_है
9.1,.,.,-,-,-,-,-
