anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,(तत्र),तत्र,तत्र{अव्य},तत्र{अव्य},"देशाधिकरणम्,4.1","देशाधिकरणम्,4.1",वहाँ
2.1,द्रव-,द्रव-शीत-गुरु-स्निग्ध-मन्द-सान्द्र-रस-उल्बण,द्रव,द्रव,"द्वन्द्वः,2.7","त_पु_7,2.3#त_पु_6,2.8#त_पु_3,2.4",द्रव-
2.2,शीत-,--,शीत,शीत,"द्वन्द्वः,2.7","त_पु_7,2.3#त_पु_6,2.8#त_पु_3,2.4#क_धा_4,2.3",शीत-
2.3,गुरु-,--,गुरु,गुरु,"द्वन्द्वः,2.7","त_पु_6,2.8#त_पु_3,2.4",गुरु-
2.4,स्निग्ध-,--,स्निग्ध(ष्निह्1;क्त;दिवादिः),स्निग्ध(ष्निह्1;क्त;दिवादिः),"द्वन्द्वः,2.7","त_पु_6,2.8",-
2.5,मन्द-,--,मन्द,मन्द,"द्वन्द्वः,2.7","त_पु_6,2.8",मन्द-
2.6,सान्द्र-,--,सान्द्र,सान्द्र,"द्वन्द्वः,2.7","त_पु_6,2.8",सान्द्र-
2.7,रस-,--,रस,रस,"बहुव्रीहिः,2.8","त_पु_6,2.8",रस-
2.8,उल्बणम्,--,उल्बण{पुं;2;एक}/उल्बण{नपुं;1;एक}/उल्बण{नपुं;2;एक},उल्बण{नपुं;1;एक},"विधेय_विशेषणम्,3.1","विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,4.1#कर्म,3.1",उल्बण
3.1,आप्यम्,आप्यम्,आप्य{पुं;2;एक(आप्1;ण्यत्;स्वादिः)}/आप्य{नपुं;1;एक(आप्1;ण्यत्;स्वादिः)}/आप्य{नपुं;2;एक(आप्1;ण्यत्;स्वादिः)},आप्य{नपुं;1;एक(आप्1;ण्यत्;स्वादिः)},"कर्ता,4.1","विशेषणम्,2.8#कर्म,2.4#विधेय_विशेषणम्,2.8#कर्ता_बे_वेर्ब्स्,4.1",-
4.1,(भवति),भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,3.1;सकर्मक",-,होता_है
5.1,.,.,-,-,-,-,-
