anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,क्ष्मा-,क्ष्मा-अम्भस्-अग्नि-क्ष्मा-अम्बु-तेजस्--ख-वायु--अग्न्नि-अनिल-गो-अनिल,क्ष्मा,क्ष्मा,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",क्ष्मा-
1.1,अनिल-,--,अनिल,अनिल,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",अनिल-
1.2,अम्भः-,--,अम्भस्,अम्भस्,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",अम्भः-
1.3,अग्नि-,--,अग्नि,अग्नि,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",अग्नि-
1.4,क्ष्मा-,--,क्ष्मा,क्ष्मा,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",क्ष्मा-
1.5,अम्बु-,--,अम्बु,अम्बु,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",अम्बु-
1.6,तेजः-,--,तेजस्,तेजस्,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",तेजः-
1.7,ख-,--,-ख,-ख,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",ख-
1.8,वायु-,--,वायु,वायु,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",वायु-
1.9,अग्न्नि-,--,-अग्न्नि,-अग्न्नि,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",अग्न्नि-
1.11,गो-,--,गो,गो,"इतरेतर-द्वन्द्वः,1.12","इतरेतर-द्वन्द्वः,1.12",गो-
1.12,अनिलैः,--,अनिल{पुं;3;बहु}/अनिल{नपुं;3;बहु},अनिल{पुं;3;बहु},"विशेषणम्,4.1","विशेषणम्,4.1#विशेषणम्,2.2#करणम्,6.1#करणम्,4.1#हेतुः,6.1#हेतुः,5.4#हेतुः,4.1",वायु
2.1,द्वय-,द्वय-उल्बण,द्वय,द्वय,"समाहार-द्विगुः,2.2","समाहार-द्विगुः,2.2",द्वय-
2.2,उल्बणैः,--,उल्बण{पुं;3;बहु}/उल्बण{नपुं;3;बहु},उल्बण{पुं;3;बहु},"विशेषणम्,4.1","विशेषणम्,4.1#विशेषणम्,1.12#करणम्,6.1#करणम्,4.1#हेतुः,6.1#हेतुः,5.4#हेतुः,4.1",उल्बणों_से
3.1,क्रमात्,क्रमात्,क्रम{पुं;5;एक},क्रम{पुं;5;एक},"क्रियाविशेषणम्,6.1","हेतुः5,6.1#हेतुः5,5.4#हेतुः5,4.1#अपादानम्,5.4#क्रियाविशेषणम्,6.1",क्रम_से
4.1,भूतैः,भूतैः,भूत{नपुं;3;बहु}/भूत{पुं;3;बहु(भू1;क्त;भ्वादिः)}/भूत{नपुं;3;बहु(भू1;क्त;भ्वादिः)},भूत{पुं;3;बहु(भू1;क्त;भ्वादिः)},"करणम्,6.1","विशेषणम्,2.2#विशेषणम्,1.12#करणम्,6.1#हेतुः,6.1#हेतुः,5.4",पुत्रों_से
5.1,मधुर-,मधुर-आदि-रस-उद्भव,मधुर,मधुर,"बहुव्रीहिः,5.2","बहुव्रीहिः,5.2",मधुर-
5.2,आदि-,--,आदि}/आदिन्,आदि,"कर्मधारयः,5.3","कर्मधारयः,5.3",आदि-
5.3,रस-,--,रस,रस,"षष्ठी-तत्पुरुषः,5.4","षष्ठी-तत्पुरुषः,5.4",रस-
5.4,उद्भवः,--,उद्भव{पुं;1;एक}/उद्भव{पुं;1;एक(उत्_भू1;घञ्;भ्वादिः)},उद्भव{पुं;1;एक},"कर्ता,6.1","कर्ता_बे_वेर्ब्स्,6.1",उत्पन्न
6.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,5.4",-,होता_है
7.1,.,.,-,-,-,-,-
