anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,कुरुते,कुरुते,कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः},कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः},"अभिहित-कर्त,3.1",-,करता_है
2.1,अति-,अति-उपयोग,अति,अति,"कर्मधारयः,2.2","त_पु_6,2.2#त_पु,2.2#कर्मधारयः,2.2",अति-
2.2,उपयोगेन,--,उपयोग{पुं;3;एक}/उपयोग{नपुं;3;एक},उपयोग{पुं;3;एक},"करणम्,1.1","करणम्,6.4#करणम्,1.1#हेतुः,6.4#हेतुः,1.1",उपयोग_से
3.1,स,स,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्त,1.1","कर्त,1.1",-
4.1,मेदः-,मेदस्-श्लेष्मन्-ज,मेदस्,मेदस्,"इतरेतर-द्वन्द्वः,4.2","त_पु_6,4.3#उ_प_त_पु,4.3#इतरेतर-द्वन्द्वः,4.2",मेदः-
4.2,श्लेष्म-,--,श्लेष्मन्,श्लेष्मन्,"इतरेतर-द्वन्द्वः,4.2","त_पु_6,4.3#उ_प_त_पु,4.3इतरेतर-द्वन्द्वः,4.2#इतरेतर-द्वन्द्वः,4.2",श्लेष्म-
4.3,जान्,--,ज{पुं;2;बहु},ज{पुं;2;बहु},"उपपद-तत्पुरुषः,4.1","विशेषणम्,5.1#कर्म,1.1#उपपद-तत्पुरुषः,4.1",उत्पन्न
5.1,गदान्,गदान्,गद{पुं;2;बहु},गद{पुं;2;बहु},"कर्म,1.1","कर्म,1.1#विशेषणम्,4.1",बोलने
6.1,स्थौल्य-,स्थौल्य-अग्नि-साद-सन्न्यास-मेह-गण्ड-अर्बुद--,स्थौल्य,स्थौल्य,"इतरेतर-द्वन्द्वः,6.7","त_पु_6,6.7#इतरेतर-द्वन्द्वः,6.7",स्थौल्य-
6.2,अग्नि-,--,अग्नि,अग्नि,"इतरेतर-द्वन्द्वः,6.7","त_पु_6,6.7#इतरेतर-द्वन्द्वः,6.7",अग्नि-
6.3,साद-,--,साद,साद,"इतरेतर-द्वन्द्वः,6.7","त_पु_6,6.7#इतरेतर-द्वन्द्वः,6.7",साद-
6.4,सन्न्यास-,--,सन्न्यास(सम्_नि_अस्3;घञ्;दिवादिः),सन्न्यास(सम्_नि_अस्3;घञ्;दिवादिः),"इतरेतर-द्वन्द्वः,6.7","त_पु_6,6.7#इतरेतर-द्वन्द्वः,6.7",-
6.5,मेह-,--,मेह,मेह,"इतरेतर-द्वन्द्वः,6.7","त_पु_6,6.7#इतरेतर-द्वन्द्वः,6.7",मेह-
6.6,गण्ड-,--,गण्ड,गण्ड,"इतरेतर-द्वन्द्वः,6.7","त_पु_6,6.7#इतरेतर-द्वन्द्वः,6.7",गण्ड-
6.7,अर्बुद-,--,अर्बुद,अर्बुद,"इतरेतर-द्वन्द्वः,6.7","इतरेतर-द्वन्द्वः,6.7",अर्बुद-
6.8,आदिकान्,--,-,-,"बहुव्रीहिः,6.1","बहुव्रीहिः,6.1",-
7.1,.,.,-,-,-,-,-
