anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,दोषगत्या,दोषगत्या,दोषगति{स्त्री;3;एक},दोषगति{स्त्री;3;एक},"हेतुः,2.1","हेतुः,2.1",-
2.1,अतिरिच्यन्ते,अतिरिच्यन्ते,रिच्{कर्तरि;लट्;प्र;बहु;आत्मनेपद;श्यन्},रिच्{कर्तरि;लट्;प्र;बहु;आत्मनेपद;श्यन्},-,-,-
3.1,ग्राहि-,ग्राहि-भेद-आदि-भेदतः,ग्राहि,ग्राहि,"इतरेतर-द्वन्द्वः,3.2","इतरेतर-द्वन्द्वः,3.2",ग्राहि-
3.2,भेद-,--,भेद,भेद,"बहुव्रीहिः,3.3","बहुव्रीहिः,3.3",भेद-
3.3,आदि-,--,आदि}/आदिन्,आदि,"षष्ठी-तत्पुरुषः,3.4","षष्ठी-तत्पुरुषः,3.4",आदि-
3.4,भेदतः,भेदतः,भेद{अव्य;तसिल्},भेद{अव्य;तसिल्},"अपादानम्,2.1","अपादानम्,2.1",-
4.1,उपक्रमाः,उपक्रमा,उपक्रमा{स्त्री;1;बहु},उपक्रमा{स्त्री;1;बहु},"कर्ता,2.1","कर्ता,2.1",-
5.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,2.1","प्रतिषेधः,2.1",नहीं
6.1,ते,ते,तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक},तद्{सर्वनाम;पुं;1;बहु},"विशेषणम्,4.1","विशेषणम्,4.1",वे
7.1,द्वित्वात्,द्वित्वात्,द्वित्व{नपुं;5;एक},द्वित्व{नपुं;5;एक},"हेतुः,2.1","हेतुः,2.1",-
8.1,भिन्नाः,भिन्ना,भिन्ना{स्त्री;1;बहु},भिन्ना{स्त्री;1;बहु},"अन्यतरः,4.1","अन्यतरः,4.1",भिन्न
9.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"अन्यतर_द्योतकः,4.1","अन्यतर_द्योतकः,4.1",भी
10.1,कदा,कदा,कदा{अव्य},कदा{अव्य},"कालाधिकरणम्,2.1","कालाधिकरणम्,2.1",कब
11.1,इव,इव,इव{अव्य},इव{अव्य},"सम्बन्धः,10.1","सम्बन्धः,10.1",जैसे
