anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,नाभिः,नाभिः,नाभि{पुं;1;एक}/नाभि{स्त्री;1;एक},नाभि{पुं;1;एक},"घटकः,14.1","घटकः,14.1",नाभि
2.1,आमाशयः,आमाशयः,आमाशय{पुं;1;एक,आमाशय{पुं;1;एक,"घटकः,14.1","घटकः,14.1",-
3.1,स्वेदः,स्वेदः,स्वेद{पुं;1;एक},स्वेद{पुं;1;एक},"घटकः,14.1","घटकः,14.1",पसीना
4.1,लसीका,लसीका,लसीका{स्त्री;1;एक},लसीका{स्त्री;1;एक},"घटकः,14.1","घटकः,14.1",-
5.1,रुधिरम्,रुधिरम्,रुधिर{नपुं;1;एक}/रुधिर{नपुं;2;एक},रुधिर{नपुं;1;एक},"घटकः,14.1","घटकः,14.1",खून
6.1,रसः,रसः,रस{पुं;1;एक},रस{पुं;1;एक},"घटकः,14.1","घटकः,14.1",रस
7.1,दृक्,दृक्,दृश्{स्त्री;1;एक}/दृश्{स्त्री;8;एक},दृश्{स्त्री;1;एक},"घटकः,14.1","घटकः,14.1",दृष्टि
8.1,स्पर्शनम्,स्पर्शनम्,स्पर्शन{नपुं;1;एक(स्पृश्1;ल्युट्;तुदादिः)}/स्पर्शन{नपुं;2;एक(स्पृश्1;ल्युट्;तुदादिः)},स्पर्शन{नपुं;1;एक(स्पृश्1;ल्युट्;तुदादिः)},"घटकः,14.1","घटकः,14.1",त्वचा
9.1,च,च,च{अव्य},च{अव्य},"घटक_द्योतकः,14.1","सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1#घटक_द्योतकः,14.1",च2
10.1,पित्तस्य,पित्तस्य,पित्त{नपुं;6;एक},पित्त{नपुं;6;एक},"षष्ठीसम्बन्धः,14.1","षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1",पित्_की
11.1,नाभिः,नाभिः,नाभि{पुं;1;एक}/नाभि{स्त्री;1;एक},नाभि{पुं;1;एक},"कर्ता,15.1","सुप्_समुच्चितः,8.1#कर्ता_बे_वेर्ब्स्,15.1#कर्ता,15.1",नाभि
12.1,अत्र,अत्र,अत्र{अव्य},अत्र{अव्य},"देशाधिकरणम्,15.1","देशाधिकरणम्,15.1#देशाधिकरणम्,13.1",इस_स्थान_पर
13.1,विशेषतः,विशेषतः,विशेषतः{अव्य}/वि_शिष्3{कर्तरि{लट्;प्र;द्वि;परस्मैपदी;चुरादिः},विशेषतः{अव्य},"क्रियाविशेषणम्,15.1","क्रियाविशेषणम्,15.1",विशेषतः
14.1,(स्थानम्),(स्थानम्),स्थान{नपुं;1;एक}/स्थान{नपुं;2;एक},स्थान{नपुं;1;एक},"कर्ता,16.1","सुप्_समुच्चितः,8.1#कर्ता_बे_वेर्ब्स्,15.1#कर्ता,16.1",स्थान
15.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,11.1","अभिहित_कर्ता,11.1",होता_है
16.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,14.1","अभिहित_कर्ता,14.1",-
