anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,तृष्णा,तृष्णा,तृष्णा{स्त्री;1;एक},तृष्णा{स्त्री;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1",प्यास
2.1,क्षयः,क्षयः,क्षय{पुं;1;एक},क्षय{पुं;1;एक},"समुच्चितः,10.1","विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,3.1#सुप्_समुच्चितः,10.1",क्षय
3.1,प्रतमकः,प्रतमकः,प्रतमक{पुं;1;एक(प्र_तम्1;ण्वुल्;दिवादिः)},प्रतमक{पुं;1;एक(प्र_तम्1;ण्वुल्;दिवादिः)},"समुच्चितः,10.1","विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,2.1#सुप्_समुच्चितः,10.1",-
4.1,रक्तपित्तम्,रक्तपित्तम्,रक्तपित्त{नपुं;1;एक}/पित्त{नपुं;2;एक},रक्तपित्त{नपुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1",रक्तपित्
5.1,श्रमः,श्रमः,श्रम{पुं;1;एक},श्रम{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1#कर्ता,12.1",श्रम
6.1,क्लमः,क्लमः,क्लम{पुं;1;एक},क्लम{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1#कर्ता,12.1",क्लम
7.1,अति-,अति-व्यायामतः,अति,अति,"अव्ययीभावः,7.2","अव्ययीभावः,7.2",अति-
7.2,व्यायामतः,--,व्यायाम{अव्य;तसिल्},व्यायाम{अव्य;तसिल्},"हेतुः,12.1","हेतुः5,3.1#अपादानम्,12.1#हेतुः,12.1",व्यायाम_से
8.1,कासः,कासः,कास{पुं;1;एक},कास{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1#कर्ता,12.1",खाँसी
9.1,ज्वरः,ज्वरः,ज्वर{पुं;1;एक},ज्वर{पुं;1;एक},"समुच्चितः,10.1","सुप्_समुच्चितः,10.1#कर्ता,12.1",ज्वर
10.1,छर्दिः,छर्दिः,छर्दि{स्त्री;1;एक},छर्दि{स्त्री;1;एक},"कर्ता,12.1","कर्ता,12.1",छर्दि
11.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,10.1","सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1",और
12.1,जायते,जायते,जन्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/जन्2{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः},जन्2{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः},"अभिहित_कर्ता,10.1",-,उत्पन्न_होता_है
13.1,.,.,-,-,-,-,-
