anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,उरः-,उरः-,उरः-,उरः-,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",उरः-
1.2,कण्ठ-,कण्ठ-,कण्ठ-,कण्ठ,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",कण्ठ-
1.3,शिरः-,शिरः-,शिरः-,शिरः-,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",शिरः-
1.4,क्लोम-,क्लोम-,क्लोम-,क्लोम-,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",क्लोम-
1.5,पर्वाणि,पर्वाणि,पर्वन्{नपुं;1;बहु}/पर्वन्{नपुं;2;बहु}/पर्वन्{नपुं;8;बहु},पर्वन्{नपुं;1;बहु},"घटकः,10.1","सुप्_समुच्चितः,5.1#कर्म,5.1#सुप्_समुच्चितः,7.1#घटकः,10.1",अङ्ग
2.1,आमाशयः,आमाशयः,आमाशय{पुं;1;एक},आमाशय{पुं;1;एक},"घटकः,10.1","घटकः,10.1",-
3.1,रसः,रसः,रस{पुं;1;एक},रस{पुं;1;एक},"घटकः,10.1","सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1#घटकः,10.1",रस
4.1,मेदः,मेदः,मेद{पुं;1;एक}/मेदस्{नपुं;1;एक}/मेदस्{नपुं;2;एक}/मेदस्{नपुं;8;एक},मेद{पुं;1;एक},"घटकः,10.1","सुप्_समुच्चितः,5.1#कर्म,5.1#सुप्_समुच्चितः,7.1#कर्ता_बे_वेर्ब्स्,11.1#घटकः,10.1",वसा
5.1,घ्राणम्,घ्राणम्,घ्राण{पुं;2;एक(घ्रा1;क्त;भ्वादिः)}/घ्राण{नपुं;1;एक(घ्रा1;क्त;भ्वादिः)}/घ्राण{नपुं;2;एक(घ्रा1;क्त;भ्वादिः)}/घ्राण{नपुं;1;एक(घ्रा1;ल्युट्;भ्वादिः)}/घ्राण{नपुं;2;एक(घ्रा1;ल्युट्;भ्वादिः)},घ्राण{नपुं;1;एक(घ्रा1;क्त;भ्वादिः)},"घटकः,10.1","घटकः,10.1",सूंखा_हुआ
6.1,च,च,च{अव्य},च{अव्य},"घटक_द्योतकः,10.1","सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1#घटक_द्योतकः,10.1",और
7.1,जिह्वा,जिह्वा,जिह्वा{स्त्री;1;एक},जिह्वा{स्त्री;1;एक},"घटकः,10.1","सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,14.1#कर्ता_बे_वेर्ब्स्,11.1#घटकः,10.1",जिह्वा
8.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,7.1","सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1",और
9.1,कफस्य,कफस्य,कफ{पुं;6;एक},कफ{पुं;6;एक},"षष्ठीसम्बन्धः,10.1","षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1",कफ_का
10.1,(स्थानम्),(स्थानम्),स्थान{नपुं;1;एक}/स्थान{नपुं;2;एक},स्थान{नपुं;1;एक},"कर्ता,11.1","सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,14.1#कर्ता_बे_वेर्ब्स्,11.1#कर्ता,11.1",स्थान
11.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,10.1","अभिहित_कर्ता,10.1",होता_है
12.1,सुतराम्,सुतराम्,सुतराम्{अव्य},सुतराम्{अव्य},"क्रियाविशेषणम्,14.1","क्रियाविशेषणम्,14.1",-
13.1,उरः,उरः,उरस्{नपुं;1;एक}/उरस्{नपुं;2;एक}/उरस्{नपुं;8;एक},उरस्{नपुं;1;एक},"कर्ता,14.1","सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,14.1#कर्ता,14.1",सीना
14.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,13.1","अभिहित_कर्ता,13.1",होता_है
15.1,.,.,-,-,-,-,-
