anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,मल-,मल-उचितत्वात्,मल,मल,"षष्ठी-तत्पुरुषः,1.2","षष्ठी-तत्पुरुषः,1.2",-
1.2,उचितत्वात्,--,उचितत्व{नपुं;5;एक},उचितत्व{नपुं;5;एक},"हेतुः,7.1","हेतुः,7.1",-
2.1,देहस्य,देहस्य,देह{पुं;6;एक}/देह{नपुं;6;एक},देह{पुं;6;एक},"षष्ठीसम्बन्धः,1.2","षष्ठीसम्बन्धः,1.2#षष्ठीसम्बन्धः,4.1",शरीर_का
3.1,क्षयः,क्षयः,क्षय{पुं;1;एक},क्षय{पुं;1;एक},"कर्ता,7.1","कर्ता,7.1",क्षय
4.1,वृद्धेः,वृद्धेः,वृद्धि{स्त्री;5;एक}/वृद्धि{स्त्री;6;एक},वृद्धि{स्त्री;5;एक},"अन्यतरः,3.1","अन्यतरः,3.1",वृद्धि_से
5.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,4.1","सम्बन्धः,4.1",तो
6.1,पीडनः,पीडनः,पीडन{पुं;1;एक},पीडन{पुं;1;एक},"कर्ता,7.1","कर्ता,7.1",-
7.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,3.1","अभिहित_कर्ता,3.1",-
8.1,(वा),(वा),वा{अव्य},वा{अव्य},"अन्यतर_द्योतकः,3.1","अन्यतर_द्योतकः,3.1",-
9.1,.,.,-,-,-,-,-
