anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,नासिकाम्,नासिकाम्,नासिका{स्त्री;2;एक},नासिका{स्त्री;2;एक},"कर्म,3.1","कर्म,6.1#कर्म,3.1",नाक_को
2.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,3.1","प्रतिषेधः,13.1#प्रतिषेधः,10.1#प्रतिषेधः,6.1#प्रतिषेधः,3.1",नहीं
3.1,विकुष्णीयात्,विकुष्णीयात्,वि_कुष्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;क्र्यादिः},वि_कुष्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;क्र्यादिः},-,-,फाडे
4.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,6.1","प्रतिषेधः,13.1#प्रतिषेधः,10.1#प्रतिषेधः,6.1",नहीं
5.1,अकस्मात्,अकस्मात्,अकस्मात्{अव्य},अकस्मात्{अव्य},"क्रियाविशेषणम्,6.1","क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,3.1",अचानक
6.1,विलिखेत्,विलिखेत्,वि_लिख्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तुदादिः},वि_लिख्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तुदादिः},-,-,कुरेदे
7.1,भुवम्,भुवम्,भू{स्त्री;2;एक},भू{स्त्री;2;एक},"कर्म,6.1","कर्म,6.1",भू_को
8.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,10.1","प्रतिषेधः,13.1#प्रतिषेधः,10.1",नहीं
9.1,अङ्गैः,अङ्गैः,अङ्ग{पुं;3;बहु}/अङ्ग{नपुं;3;बहु},अङ्ग{पुं;3;बहु},"करणम्,10.1","हेतुः,13.1#हेतुः,10.1#हेतुः,6.1#हेतुः,3.1#करणम्,10.1",अङ्गों_से
10.1,चेष्टेत,चेष्टेत,चेष्ट्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः},चेष्ट्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः},-,-,चेष्टा_करे
11.1,विगुणम्,विगुणम्,विगुण{पुं;2;एक}/विगुण{नपुं;1;एक}/विगुण{नपुं;2;एक},विगुण{नपुं;1;एक},"क्रियाविशेषणम्,10.1","विशेषणम्,15.1#कर्म,6.1#कर्ता,13.1#कर्ता,10.1#कर्ता,6.1#क्रियाविशेषणम्,10.1",गुणों_से_शून्य_को
12.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,13.1","प्रतिषेधः,13.1",नहीं
13.1,आसीत,आसीत,आस्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;अदादिः},आस्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;अदादिः},-,-,बैठे
14.1,उत्कटकः,उत्कटकः,उत्कटक{पुं;1;एक},उत्कटक{पुं;1;एक},"कर्ता,13.1","कर्ता,13.1",-
15.1,चिरम्,चिरम्,चिरम्{अव्य}/चिर{नपुं;1;एक}/चिर{नपुं;2;एक},चिरम्{अव्य},"क्रियाविशेषणम्,13.1","कर्ता,13.1#कर्ता,10.1#क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,3.1",अधिक
16.1,.,.,-,-,-,-,-
