anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
2.1,हि,हि,हि{अव्य},हि{अव्य},"कारण_द्योतकः,10.1","कारण_द्योतकः,10.1#कारण_द्योतकः,7.1#कारण_द्योतकः,5.1",हि
3.1,रुचिं,रुचिं,रुचि{स्त्री;2;एक},रुचि{स्त्री;2;एक},"कर्म,1.1","कर्म,1.1",रुचि_को
4.1,दोषाः,दोषाः,दोष{पुं;1;बहु}/दोषा{स्त्री;1;बहु},दोष{पुं;1;बहु},"कर्ता,1.1","कर्ता,1.1#उपमानम्,9.1#प्रयोज्यकर्ता,10.1#कर्ता,7.1#कर्ता,5.1#हेतुः,10.1#हेतुः,7.1#हेतुः,5.2",दोषा
5.1,विपरीत-,विपरीत-समानयोः,विपरीत(वि_परि_इ1;क्त;अदादिः),विपरीत(वि_परि_इ1;क्त;अदादिः),"इतरेतर-द्वन्द्वः,5.2","इतरेतर-द्वन्द्वः,5.2",-
5.2,समानयोः,--,समाना{स्त्री;6;द्वि}/समान{पुं;6;द्वि}/समाना{स्त्री;7;द्वि}/समान{पुं;7;द्वि}/समान{पुं;6;द्वि(सम्_अन्1;घञ्;अदादिः)}/समान{पुं;7;द्वि(सम्_अन्1;घञ्;अदादिः)}/समान{नपुं;6;द्वि}/समान{नपुं;7;द्वि},समाना{स्त्री;6;द्वि},"षष्ठीसम्बन्धः,3.1","षष्ठीसम्बन्धः,3.1",समानों_का
6.1,वृद्धाः,वृद्धाः,वृद्ध{पुं;1;बहु}/वृद्धा{स्त्री;1;बहु}/वृद्धा{स्त्री;2;बहु},वृद्ध{पुं;1;बहु},"विशेषणम्,11.1","विशेषणम्,11.1#विशेषणम्,7.1#सुप्_समुच्चितः,7.1#कर्म,10.1#कर्म,7.1#प्रयोजककर्ता,10.1",वृद्ध
7.1,क्षीणाः,क्षीणाः,क्षीणा{स्त्री;1;बहु(क्षि1;क्त;भ्वादिः)}/क्षीणा{स्त्री;2;बहु(क्षि1;क्त;भ्वादिः)}/क्षीणा{स्त्री;1;बहु(क्षि3;क्त;तुदादिः)}/क्षीणा{स्त्री;2;बहु(क्षि3;क्त;तुदादिः)}/क्षीणा{स्त्री;1;बहु(क्षी1;क्त;क्र्यादिः)}/क्षीणा{स्त्री;2;बहु(क्षी1;क्त;क्र्यादिः)},क्षीणा{स्त्री;1;बहु(क्षि1;क्त;भ्वादिः)},"विशेषणम्,11.1","विशेषणम्,11.1#कर्म,10.1#प्रयोजककर्ता,10.1",क्षीण_हुआ_हुआ
8.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,7.1","समुच्चय_द्योतकः,7.1#समुच्चय_द्योतकः,10.1#सम्बन्धः,7.1",और
9.1,भूयिष्ठं,भूयिष्ठं,भूयिष्ठ{पुं;2;एक}/भूयिष्ठ{नपुं;1;एक}/भूयिष्ठ{नपुं;2;एक},भूयिष्ठ{पुं;2;एक},"कर्म,10.1","सुप्_समुच्चितः,7.1#कर्म,10.1",अत्यधिक_को
10.1,लक्षयन्ति,लक्षयन्ति,लक्ष्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;चुरादिः}/लक्ष्1{णिजन्त;कर्तरि;लट्;प्र;बहु;परस्मैपदी;चुरादिः}/लक्ष्2{णिजन्त;कर्तरि;लट्;प्र;बहु;परस्मैपदी;चुरादिः}/लक्षयत्{नपुं;1;बहु(लक्ष्1;शतृ_लट्;चुरादिः)}/लक्षयत्{नपुं;2;बहु(लक्ष्1;शतृ_लट्;चुरादिः)}/लक्षयत्{नपुं;1;बहु(लक्ष्2;शतृ_लट्;चुरादिः)}/लक्षयत्{नपुं;2;बहु(लक्ष्2;शतृ_लट्;चुरादिः)},लक्ष्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;चुरादिः},"अभिहित_कर्ता,11.1","अभिहित_कर्ता,11.1",देखते_हैं
11.1,अबुधाः,अबुधाः,अबुध{पुं;1;बहु}/अबुधा{स्त्री;1;बहु}/अबुधा{स्त्री;2;बहु}/अबुध{पुं;8;बहु},अबुध{पुं;1;बहु},"कर्ता,10.1","कर्ता,10.1",अबुध
12.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,10.1","सम्बन्धः,10.1",तो
