anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,अन्-,अन्-उपक्रमः,अन्,अन्,"अस्त्यर्थ-मध्यमपदलोपी-(नञ्)बहुव्रीहिः,1.2","अस्त्यर्थ-मध्यमपदलोपी-(नञ्)बहुव्रीहिः,1.2",अन्-
1.2,उपक्रमः,--,उपक्रम{पुं;1;एक}/उपक्रम{पुं;1;एक(उप_क्रम्1;घञ्;भ्वादिः)},उपक्रम{पुं;1;एक},"विधेय_विशेषणम्,9.1","विधेय_विशेषणम्,9.1",उपक्रम
2.1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,1.2","सम्बन्धः,1.2",ही
3.1,स्यात्,स्यात्,अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,9.1",-,हो
4.1,स्थितः,स्थितः,स्थित{पुं;1;एक(ष्था1;क्त;भ्वादिः)},स्थित{पुं;1;एक(ष्था1;क्त;भ्वादिः)},"विशेषणम्,9.1","विशेषणम्,9.1#विशेषणम्,8.2#विशेषणम्,7.2#कर्ता_बे_वेर्ब्स्,3.1",स्थित
5.1,अत्यन्त-,अत्यन्त-विपर्यये,अत्यन्त,अत्यन्त,"समासः,5.2","समासः,5.2",अत्यन्त-
5.2,विपर्यये,--,विपर्यय{पुं;7;एक}/विपर्यय{नपुं;8;द्वि}/विपर्यय{नपुं;1;द्वि}/विपर्यय{नपुं;2;द्वि}/विपर्यय{नपुं;7;एक}/विपर्यया{स्त्री;8;एक}/विपर्यया{स्त्री;8;द्वि}/विपर्यया{स्त्री;1;द्वि}/विपर्यया{स्त्री;2;द्वि},विपर्यय{पुं;7;एक},"अधिकरणम्,4.1","कर्म,7.1#अधिकरणम्,7.2#अधिकरणम्,4.1#अधिकरणम्,3.1",विपरीत_में
6.1,औत्सुक्य-,औत्सुक्य-मोह-अरति-कृत्,औत्सुक्य,औत्सुक्य,"इतरेतर-द्वन्द्वः,6.4","इतरेतर-द्वन्द्वः,6.4",औत्सुक्य-
6.2,मोह-,--,मोह,मोह,"इतरेतर-द्वन्द्वः,6.4","इतरेतर-द्वन्द्वः,6.4",मोह-
6.3,अ-,--,अ,अ,"नञ्-तत्पुरुषः,6.4","नञ्-तत्पुरुषः,6.4",अ-
6.4,रति-,--,रति,रति,"उपपद-तत्पुरुषः,6.5","उपपद-तत्पुरुषः,6.5",रति-
6.5,कृत्,--,कृत्{पुं;8;एक}/कृत्{पुं;1;एक},कृत्{पुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",कृत्
7.1,दृष्ट-,दृष्ट-रिष्टः,दृष्ट(दृश्1;क्त;भ्वादिः),दृष्ट(दृश्1;क्त;भ्वादिः),"सप्तमी-बहुव्रीहिः,7.2","सप्तमी-बहुव्रीहिः,7.2",-
7.2,रिष्टः,--,रिष्ट{पुं;1;एक(रिष्1;क्त;भ्वादिः)},रिष्ट{पुं;1;एक(रिष्1;क्त;भ्वादिः)},"विशेषणम्,9.1","विधेय_विशेषणम्,4.1#विशेषणम्,9.1#विशेषणम्,8.2#कर्ता_बे_वेर्ब्स्,3.1",अभागा
8.1,अक्ष-,अक्ष-नाशनः,अक्ष,अक्ष,"उपपद-तत्पुरुषः,8.2","उपपद-तत्पुरुषः,8.2",अक्ष-
8.2,नाशनः,--,नाशन{पुं;1;एक},नाशन{पुं;1;एक},"विशेषणम्,9.1","विधेय_विशेषणम्,7.2#विधेय_विशेषणम्,4.1#विशेषणम्,9.1#कर्ता_बे_वेर्ब्स्,3.1",नाश_करनेवाला
9.1,(गदः),(गदः),गद{पुं;1;एक},गद{पुं;1;एक},"कर्ता,3.1","कर्ता_बे_वेर्ब्स्,3.1",बोलना
10.1,.,.,-,-,-,-,-
