anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,2.1","विशेषणम्,5.2#विशेषणम्,3.3#विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,7.1#कर्ता_बे_वेर्ब्स्,4.1",वह
2.1,हीनः,हीनः,हीन{पुं;1;एक(हा2;क्त;जुहोत्यादिः)},हीन{पुं;1;एक(हा2;क्त;जुहोत्यादिः)},"कर्ता,4.1","विधेय_विशेषणम्,1.1#विशेषणम्,5.2#विशेषणम्,3.3#कर्ता_बे_वेर्ब्स्,7.1#कर्ता_बे_वेर्ब्स्,4.1",हीन
3.1,हीन-,हीन-शीत-आदिः,हीन(हा2;क्त;जुहोत्यादिः),हीन(हा2;क्त;जुहोत्यादिः),"इतरेतर-द्वन्द्वः,3.2","इतरेतर-द्वन्द्वः,3.2",-
3.2,शीत-,--,शीत,शीत,"षष्ठी-तत्पुरुषः,3.3","षष्ठी-तत्पुरुषः,3.3",शीत-
3.3,आदिः,--,आदि{पुं;1;एक}/आदि{स्त्री;1;एक},आदि{पुं;1;एक},"विधेय_विशेषणम्,2.1","विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,7.1#कर्ता_बे_वेर्ब्स्,4.1#विशेषणम्,5.2",पहेला
4.1,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,2.1","अभिहित_कर्ता,2.1",है
5.1,अति-,अति-योगः,अति,अति,"अव्ययीभावः,5.2","अव्ययीभावः,5.2",अति-
5.2,योगः,--,योग{पुं;1;एक},योग{पुं;1;एक},"कर्ता,7.1","विधेय_विशेषणम्,3.3#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,7.1",योग
6.1,अतिलक्षणः,अतिलक्षणः,अतिलक्षण{पुं;1;एक},अतिलक्षण{पुं;1;एक},"विशेषणम्,5.2","विशेषणम्,5.2",-
7.1,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,5.2","अभिहित_कर्ता,5.2",है
8.1,.,.,-,-,-,-,-
