anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,व्याप्नोति,व्याप्नोति,वि_आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;स्वादिः},वि_आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;स्वादिः},-,-,व्याप्त_होता_है
2.1,सहसा,सहसा,सहसा{अव्य},सहसा{अव्य},"क्रियाविशेषणम्,1.1","क्रियाविशेषणम्,1.1#क्रियाविशेषणम्,5.1",अचानक
3.1,देहम्,देहम्,देह{पुं;2;एक}/देह{नपुं;1;एक}/देह{नपुं;2;एक},देह{पुं;2;एक},"कर्म,1.1","कर्म,1.1#कर्ता,5.1",शरीर_को
4.1,आपाद-,आपाद-तल-मस्तकम्,आपाद(आङ्_पद्1;घञ्;दिवादिः),आपाद(आङ्_पद्1;घञ्;दिवादिः),"षष्ठी-तत्पुरुषः,4.2","षष्ठी-तत्पुरुषः,4.2",-
4.2,तल-,--,तल,तल,"पञ्चमी-तत्पुरुषः,4.3","पञ्चमी-तत्पुरुषः,4.3",तल-
4.3,मस्तकम्,--,मस्तक{पुं;2;एक}/मस्तक{नपुं;1;एक}/मस्तक{नपुं;2;एक},मस्तक{पुं;2;एक},"कर्म,1.1","विशेषणम्,9.1#कर्म,1.1#कर्ता,5.1",मस्तक_को
5.1,निवर्तते,निवर्तते,नि_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},नि_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},-,-,वापिस_आता_है
6.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,5.1","सम्बन्धः,5.1",तो
7.1,कुपितः,कुपितः,कुपित{पुं;1;एक(कुप्1;क्त;दिवादिः)},कुपित{पुं;1;एक(कुप्1;क्त;दिवादिः)},"विशेषणम्,8.1","विशेषणम्,8.1",क्रोधित
8.1,मलः,मलः,मल{पुं;1;एक},मल{पुं;1;एक},"कर्ताः,5.1","कर्ताः,5.1",मल
9.1,अल्पाल्पम्,अल्पाल्पम्,अल्पाल्प{पुं;2;एक}/अल्पाल्प{नपुं;1;एक}/अल्पाल्प{नपुं;2;एक},अल्पाल्प{पुं;2;एक},"कर्म,5.1","कर्म,5.1",अल्पाल्प_को
10.1,जलौघवत्,जलौघवत्,-,-,"क्रियाविशेषणम्,5.1","क्रियाविशेषणम्,5.1",-
11.1,.,.,-,-,-,-,-
