anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,यथा-,यथानिदानम्,यथा-,यथा-,"अव्ययीभावः,1.2","अव्ययीभावः,1.2",-
1.2,निदानम्,-,निदान{नपुं;1;एक},निदान{नपुं;1;एक},"विधेय_विशेषणम्,2.1","विधेय_विशेषणम्,2.1",-
2.1,दोषोत्थः,दोषोत्थः,-,-,"कर्ता,3.1","कर्ता,3.1",-
3.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,2.1","अभिहित_कर्ता,2.1",होता_है
4.1,कर्म-,कर्म-,कर्म-,कर्म-,"उपपद-तत्पुरुषः,4.2","उपपद-तत्पुरुषः,4.2",-
4.2,जः,जः,ज{पुं;1;एक},ज{पुं;1;एक},"कर्ता,7.1","कर्ता,7.1",-
5.1,हेतुभिः,हेतुभिः,हेतु{पुं;3;बहु},हेतु{पुं;3;बहु},"विनार्थः,7.1","विनार्थः,13.1#विनार्थः,7.1#विनार्थः,3.1#करणम्,13.1#करणम्,7.1#हेतुः,13.1#हेतुः,7.1",हेतुओं_से
6.1,विना,विना,विना{अव्य},विना{अव्य},"विनार्थ_द्योतकः,5.1","विनार्थ_द्योतकः,5.1",विना
7.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,4.2","अभिहित_कर्ता,4.2",होता_है
8.1,महारम्भः,महारम्भः,महारम्भ{पुं;1;एक},महारम्भ{पुं;1;एक},"क्रियाविशेषणम्,13.1","क्रियाविशेषणम्,13.1",बड्॥़आ_साहसिक_कार्य
9.1,अल्पके,अल्पके,अल्पक{नपुं;7;एक},अल्पक{नपुं;7;एक},"कालाधिकरणम्,13.1","कालाधिकरणम्,13.1",अल्पक
10.1,हेतौ,हेतौ,हेतौ{अव्य}/हेतु{पुं;7;एक}/हेति{पुं;7;एक}/हेति{स्त्री;7;एक},हेतौ{अव्य},"अधिकरणम्,13.1","अधिकरणम्,13.1",हेतौ
11.1,आतङ्कः,आतङ्कः,आतङ्क{पुं;1;एक},आतङ्क{पुं;1;एक},"विधेय_विशेषणम्,12.3","विधेय_विशेषणम्,12.3",आतङ्क
12.1,दोष-,दोष-कर्म-जः,दोष}/दोषन्,दोष,"इतरेतर-द्वन्द्वः,12.2","इतरेतर-द्वन्द्वः,12.2",दोष-
12.2,कर्म-,--,कर्मन्,कर्मन्,"उपपद-तत्पुरुषः,12.3","उपपद-तत्पुरुषः,12.3",कर्म-
12.3,जः,--,ज{पुं;1;एक},ज{पुं;1;एक},"कर्ता,13.1","कर्ता,13.1",उत्पन्न
13.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,12.3","अभिहित_कर्ता,12.3",होता_है
14.1,.,.,-,-,-,-,-
