anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,काय-,काय-बाल-ग्रह-ऊर्ध्व-अङ्ग-शल्य-दंष्ट्रा-जरा-वृषान्,काय,काय,"इतरेतर-द्वन्द्वः,1.9","इतरेतर-द्वन्द्वः,1.9",काय-
1.2,बाल-,--,बाल,बाल,"इतरेतर-द्वन्द्वः,1.9","इतरेतर-द्वन्द्वः,1.9",बाल-
1.3,ग्रह-,--,ग्रह,ग्रह,"इतरेतर-द्वन्द्वः,1.9","इतरेतर-द्वन्द्वः,1.9",ग्रह-
1.4,ऊर्ध्व-,--,ऊर्ध्व,ऊर्ध्व,"कर्मधारयः,1.5","कर्मधारयः,1.5",ऊर्ध्व-
1.5,अङ्ग-,--,अङ्ग,अङ्ग,"इतरेतर-द्वन्द्वः,1.9","इतरेतर-द्वन्द्वः,1.9",अङ्ग-
1.6,शल्य-,--,शल्य,शल्य,"इतरेतर-द्वन्द्वः,1.9","इतरेतर-द्वन्द्वः,1.9",शल्य-
1.7,दंष्ट्रा-,--,दंष्ट्रा,दंष्ट्रा,"इतरेतर-द्वन्द्वः,1.9","इतरेतर-द्वन्द्वः,1.9",दंष्ट्रा-
1.8,जरा-,--,जरा,जरा,"इतरेतर-द्वन्द्वः,1.9","इतरेतर-द्वन्द्वः,1.9",जरा-
1.9,वृषान्,--,वृष{पुं;2;बहु},वृष{पुं;2;बहु},"कर्म,5.1","विशेषणम्,2.1#मुख्यकर्म,5.1#कर्म,3.1",साँड
2.1,अष्टौ,अष्टौ,अष्टन्{संख्येयम्;1;बहु}/अष्टन्{संख्येयम्;2;बहु}/अष्टन्{संख्या;नपुं;1;बहु}/अष्टन्{संख्या;नपुं;2;बहु}/अष्टि{स्त्री;7;एक},अष्टन्{संख्या;नपुं;2;बहु},"विशेषणम्,3.1","अधिकरणम्,5.1#अधिकरणम्,3.1#विशेषणम्,3.1#मुख्यकर्म,5.1#कर्म,3.1#कर्ता,5.1#विशेषणम्,1.9",अष्टन्_ओं_को
3.1,अङ्गानि,अङ्गानि,अङ्ग{नपुं;1;बहु}/अङ्ग{नपुं;2;बहु}/अग्2{कर्तरि;लोट्;उ;एक;परस्मैपदी;भ्वादिः}/अङ्ग{नपुं;8;बहु},अङ्ग{नपुं;2;बहु},"कर्मसमानाधिकरणम्,5.1","मुख्यकर्म,5.1#कर्ता,5.1,विधेय_विशेषणम्,1.9#कर्मसमानाधिकरणम्,1.5#कर्मसमानाधिकरणम्,5.1",अङ्ग
4.1,तस्य,तस्य,तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक},तद्{सर्वनाम;नपुं;6;एक},"षष्ठीसम्बन्धः,2.1","षष्ठीसम्बन्धः,2.1",उसकी
5.1,आहुः,आहुः,ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः},ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः},-,-,कहते_हैं
6.1,.,.,-,-,-,-,-
