anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,शेषत्वात्,शेषत्वात्,शेष{त्व;नपुं;5;एक},शेष{त्व;नपुं;5;एक},"हेतुः,8.1","विशेषणम्,4.2#विशेषणम्,2.1#हेतुः5,8.1#हेतुः5,6.1",शेष
2.1,आयुषः,आयुषः,आयुस्{नपुं;5;एक}/आयुस्{नपुं;6;एक},आयुस्{नपुं;6;एक},"षष्ठीसम्बन्धः,1.1","षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,1.1#हेतुः5,8.1#हेतुः5,6.1",जीवन_का
3.1,याप्यः,याप्यः,याप्य{पुं;1;एक},याप्य{पुं;1;एक},"विधेय_विशेषणम्,7.1","गौणकर्म,8.1#विधेय_विशेषणम्,7.1",याप्य
4.1,पथ्य-,पथ्य-अभ्यासात्,पथ्य,पथ्य,"षष्ठी-तत्पुरुषः,4.2","षष्ठी-तत्पुरुषः,4.2",पथ्य-
4.2,अभ्यासात्,--,अभ्यास{पुं;5;एक}/अभ्यास{नपुं;5;एक},अभ्यास{पुं;5;एक},"हेतुः,8.1","विशेषणम्,2.1#हेतुः5,8.1#हेतुः5,6.1",अभ्यास_से
5.1,विपर्यये,विपर्यये,विपर्यय{पुं;7;एक},विपर्यय{पुं;7;एक},"कर्ता,6.1","अधिकरणम्,8.1#कर्ता,6.1",विपरीत_में
6.1,(सति),(सति),सती{स्त्री;8;एक}/सत्{पुं;7;एक}/सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;7;एक(अस्2;शतृ_लट्;अदादिः)},सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)},"भावलक्षणसप्तमी_समानकालः,8.1","भावलक्षणसप्तमी_समानकालः,8.1#अधिकरणम्,8.1#सम्बोध्यः,8.1",सज्जन_में
7.1,(व्याधिः),(व्याधिः),व्याधि{पुं;1;एक},व्याधि{पुं;1;एक},"कर्म,8.1","गौणकर्म,8.1",रोग
8.1,(उच्यते),(उच्यते),ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः},ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः},"अभिहित_कर्म,7.1;सकर्मक",-,कहा_जाता_है
9.1,.,.,-,-,-,-,-
