anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,उत्क्लिष्टान्,उत्क्लिष्टान्,उत्क्लिष्ट{पुं;2;बहु(उत्_क्लिश्2;क्त;क्र्यादिः)},उत्क्लिष्ट{पुं;2;बहु(उत्_क्लिश्2;क्त;क्र्यादिः)},"विशेषणम्,12.1","विशेषणम्,12.1#विशेषणम्,8.1#विशेषणम्,7.1#मुख्यकर्म,8.1#गौणकर्म,8.1",दुःखी_हुए_हुए
2.1,अधः,अधः,अधः{अव्य},अधः{अव्य},"देशाधिकरणम्,1.1","देशाधिकरणम्_उप,13.1#देशाधिकरणम्_उप,10.1#देशाधिकरणम्_उप,8.1#देशाधिकरणम्,13.1#देशाधिकरणम्,10.1#देशाधिकरणम्,8.1#सुप्_समुच्चितः,5.1#अपादानम्_उप,8.1#देशाधिकरणम्,1.1",नीचे
3.1,ऊर्ध्वम्,ऊर्ध्वम्,ऊर्ध्वम्{अव्य},ऊर्ध्वम्{अव्य},"अन्यतरः,2.1","सुप्_समुच्चितः,5.1#अन्यतरः,2.1",ऊँची
4.1,वा,वा,वा{अव्य},वा{अव्य},"अन्यतर_द्योतकः,3.1","सुप्_समुच्चितः,5.1#सम्बन्धः,3.1#अन्यतर_द्योतकः,3.1",वा
5.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,10.1","प्रतिषेधः,10.1#प्रतिषेधः,8.1",नहीं
6.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,5.1","सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1",च2
7.1,आमान्,आमान्,आम{पुं;2;बहु},आम{पुं;2;बहु},"विशेषणम्,12.1","मुख्यकर्म,8.1#कर्म,10.1#गौणकर्म,8.1#विशेषणम्,12.1",कच्चे
8.1,वहतः,वहतः,वह्1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/वहत{पुं;1;एक}/वहत्{पुं;2;बहु(वह्1;शतृ_लट्;भ्वादिः)}/वहत्{पुं;5;एक(वह्1;शतृ_लट्;भ्वादिः)}/वहत्{पुं;6;एक(वह्1;शतृ_लट्;भ्वादिः)}/वहत्{नपुं;5;एक(वह्1;शतृ_लट्;भ्वादिः)}/वहत्{नपुं;6;एक(वह्1;शतृ_लट्;भ्वादिः)},वहत्{पुं;2;बहु(वह्1;शतृ_लट्;भ्वादिः)},"विशेषणम्,12.1","विशेषणम्,14.1#षष्ठीसम्बन्धः,16.2#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1#हेतुः5,13.1#हेतुः5,10.1#विशेषणम्,12.1#विशेषणम्,7.1#कर्म,10.1#प्रयोजककर्ता,10.1",बहते_हैं
9.1,स्वयम्,स्वयम्,स्वयम्{अव्य},स्वयम्{अव्य},"क्रियाविशेषणम्,8.1","सुप्_समुच्चितः,5.1#क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,8.1",खुद
10.1,धारयेत्,धारयेत्,धृ2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},धृ2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,-
11.1,औषधैः,औषधैः,औषध{पुं;3;बहु}/औषध{नपुं;3;बहु},औषध{पुं;3;बहु},"हेतुः,10.1","प्रयोज्यकर्ता,10.1#कर्ता,13.1#करणम्,8.1#हेतुः,13.1#हेतुः,10.1#हेतुः,8.1",औषधियों_से
12.1,दोषान्,दोषान्,दोष{पुं;2;बहु},दोष{पुं;2;बहु},"कर्म,10.1","मुख्यकर्म,8.1#कर्म,10.1#गौणकर्म,8.1",दोष
13.1,विधृताः,विधृताः,विधृत{पुं;1;बहु(वि_धृ1;क्त;भ्वादिः)}/विधृता{स्त्री;1;बहु(वि_धृ1;क्त;भ्वादिः)}/विधृता{स्त्री;2;बहु(वि_धृ1;क्त;भ्वादिः)},विधृत{पुं;1;बहु(वि_धृ1;क्त;भ्वादिः)},"विशेषणम्,14.1","विशेषणम्,16.2#मुख्यकर्म,8.1#कर्म,10.1#गौणकर्म,8.1#विशेषणम्,14.1",पकड_लीं_हुईं
14.1,ते,ते,तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक},तद्{सर्वनाम;पुं;1;बहु},"कर्ता,17.1","सम्प्रदानम्,10.1#प्रयोजनम्1,13.1#प्रयोजनम्1,8.1#षष्ठीसम्बन्धः,16.2#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.1#मुख्यकर्म,8.1#कर्म,10.1#गौणकर्म,8.1#कर्ता,8.1#विशेषणम्,16.2#विशेषणम्,13.1#कर्ता_बे_वेर्ब्स्,17.1",तुम्हारे_लिये
15.1,हि,हि,हि{अव्य},हि{अव्य},"सम्बन्धः,17.1","सम्बन्धः,13.1#सम्बन्धः,10.1#सम्बन्धः,8.1#सम्बन्धः,17.1",हि
16.1,रोग-,रोग-दाः,रोग,रोग,"उपपद-तत्पुरुषः,16.2","उपपद-तत्पुरुषः,16.2",रोग-
16.2,दाः,--,द{पुं;8;बहु}/द{पुं;1;बहु}/दा{स्त्री;8;बहु}/दा{स्त्री;1;बहु}/दा{स्त्री;2;बहु},द{पुं;1;बहु},"विधेय_विशेषणम्,14.1","विशेषणम्,13.1#कर्म,10.1#विशेषणम्,14.1#विधेय_विशेषणम्,14.1",दा
17.1,भवन्ति,भवन्ति,भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/भवन्ती{स्त्री;8;एक}/भवत्{नपुं;1;बहु}/भवत्{नपुं;2;बहु},भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},-,-,होते_हैं
18.1,.,.,-,-,-,-,-
