anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,युक्त्या,युक्त्या,युक्ति{स्त्री;3;एक},युक्ति{स्त्री;3;एक},"अन्यतरः,3.4","हेतुः,3.4#अन्यतरः,3.4",उपाय_से
2.1,वा,वा,वा{अव्य},वा{अव्य},"अन्यतर_द्योतकः,3.4","अन्यतर_द्योतकः,3.4",वा
3.1,देश-,देश-काल-आदि-बलतः,देश,देश,"इतरेतर_द्वन्द्वः,3.2","इतरेतर_द्वन्द्वः,3.2",देश-
3.2,काल-,--,काल,काल,"बहुव्रीहिः,3.3","बहुव्रीहिः,3.3",काल-
3.3,आदि-,--,आदि}/आदिन्,आदि,"षष्ठी-तत्पुरुषः,3.4","षष्ठी-तत्पुरुषः,3.4",आदि-
3.4,बलतः,--,बल{अव्य;तसिल्}/बल्1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/बलत्{पुं;2;बहु(बल्1;शतृ_लट्;भ्वादिः)}/बलत्{पुं;5;एक(बल्1;शतृ_लट्;भ्वादिः)}/बलत्{पुं;6;एक(बल्1;शतृ_लट्;भ्वादिः)}/बलत्{नपुं;5;एक(बल्1;शतृ_लट्;भ्वादिः)}/बलत्{नपुं;6;एक(बल्1;शतृ_लट्;भ्वादिः)},बल{अव्य;तसिल्},"हेतुः,5.1","षष्ठीसम्बन्धः,1.1#विशेषणम्,4.1#हेतुः,5.1",बल_युक्त_होते_हुए
4.1,तान्,तान्,तद्{सर्वनाम;पुं;2;बहु},तद्{सर्वनाम;पुं;2;बहु},"कर्म,5.1","कर्म,5.1",उनको
5.1,उपाचरेत्,उपाचरेत्,उप_आङ्_चर्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपद;भ्वादिः},उप_आङ्_चर्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपद;भ्वादिः},-,-,-
6.1,.,.,-,-,-,-,-
