anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,(तत्र),तत्र,तत्र{अव्य},तत्र{अव्य},"देशाधिकरणम्,5.1","देशाधिकरणम्,7.1#देशाधिकरणम्,5.1#देशाधिकरणम्,4.1#देशाधिकरणम्,2.6",वहाँ
2.1,ताम्रचूड-,ताम्रचूड-सुरा-शालि-वस्ति-अभ्यङ्ग-अवगाहनम्,ताम्रचूड,ताम्रचूड,"इतरेतर-द्वन्द्वः,2.6","इतरेतर-द्वन्द्वः,2.6",ताम्रचूड-
2.2,सुरा-,--,सुरा,सुरा,"इतरेतर-द्वन्द्वः,2.6","इतरेतर-द्वन्द्वः,2.6",सुरा-
2.3,शालि-,--,शालि}/शालिन्,शालि,"इतरेतर-द्वन्द्वः,2.6","इतरेतर-द्वन्द्वः,2.6",शालि-
2.4,वस्ति-,--,वस्ति,वस्ति,"इतरेतर-द्वन्द्वः,2.6","इतरेतर-द्वन्द्वः,2.6",वस्ति-
2.5,अभ्यङ्ग-,--,अभ्यङ्ग(अभि_वि_अन्ज्1;घञ्;रुधादिः),अभ्यङ्ग(अभि_वि_अन्ज्1;घञ्;रुधादिः),"इतरेतर-द्वन्द्वः,2.6","इतरेतर-द्वन्द्वः,2.6",-
2.6,अवगाहनम्,--,अवगाहन{नपुं;1;एक(अव_गाह्1;ल्युट्;भ्वादिः)}/अवगाहन{नपुं;2;एक(अव_गाह्1;ल्युट्;भ्वादिः)}/अवगाहन{पुं;2;एक},अवगाहन{नपुं;2;एक(अव_गाह्1;ल्युट्;भ्वादिः)},"समुच्चितः,8.1","विशेषणम्,6.1#विशेषणम्,4.1#सुप्_समुच्चितः,8.1#कर्म,5.1#कर्म,4.1#कर्ता,5.1",स्नान_करने~को
3.1,बस्ति-,बस्ति-शुद्धि-करैः,बस्ति,बस्ति,"षष्ठी-तत्पुरुषः,3.2","षष्ठी-तत्पुरुषः,3.2",बस्ति-
3.2,शुद्धि-,--,शुद्धि,शुद्धि,"उपपद-तत्पुरुषः,3.3","उपपद-तत्पुरुषः,3.3",शुद्धि-
3.3,करैः,--,कर{पुं;3;बहु}/कर{नपुं;3;बहु},कर{पुं;3;बहु},"करणम्,4.1","कर्ता,4.1#करणम्,5.1#हेतुः,7.1#हेतुः,5.1#हेतुः,4.1#हेतुः,2.6#करणम्,4.1",हाथों_से
4.1,सिद्धम्,सिद्धम्,सिद्ध{पुं;2;एक(षिध्2;क्त;भ्वादिः)}/सिद्ध{नपुं;1;एक(षिध्2;क्त;भ्वादिः)}/सिद्ध{नपुं;2;एक(षिध्2;क्त;भ्वादिः)}/सिद्ध{पुं;2;एक(षिध्3;क्त;दिवादिः)}/सिद्ध{नपुं;1;एक(षिध्3;क्त;दिवादिः)}/सिद्ध{नपुं;2;एक(षिध्3;क्त;दिवादिः)},सिद्ध{पुं;2;एक(षिध्2;क्त;भ्वादिः)},"विशेषणम्,6.1","विशेषणम्,6.1#विशेषणम्,2.6#सुप्_समुच्चितः,8.1#कर्म,5.1#कर्म,2.6#कर्ता,5.1",सिद्ध_को
5.1,भजेत्,भजेत्,भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,6.1;सकर्मक",-,भजे
6.1,क्षीरम्,क्षीरम्,क्षीर{पुं;2;एक}/क्षीर{नपुं;1;एक}/क्षीर{नपुं;2;एक},क्षीर{नपुं;2;एक},"समुच्चितः,8.1","सुप्_समुच्चितः,8.1#कर्म,5.1#कर्म,4.1#कर्म,2.6#कर्ता,5.1",जल
7.1,प्रियाः,प्रियाः,पृ1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;जुहोत्यादिः}/प्रिय{पुं;1;बहु}/प्रिया{स्त्री;1;बहु}/प्रिया{स्त्री;2;बहु}/प्रिय{पुं;8;बहु}/प्रिया{स्त्री;8;बहु},प्रिया{स्त्री;2;बहु},"विशेषणम्,8.1","सुप्_समुच्चितः,8.1#कर्म,5.1#कर्म,4.1#कर्म,2.6#विशेषणम्,8.1",प्रियाओं_को
8.1,स्त्रियः,स्त्रियः,स्त्री{स्त्री;1;बहु}/स्त्री{स्त्री;2;बहु}/स्त्री{स्त्री;8;बहु},स्त्री{स्त्री;2;बहु},"कर्म,5.1","कर्म,5.1#कर्म,4.1#कर्म,2.6",स्त्रियों_को
9.1,(च),च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,8.1","सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1",और
10.1,.,.,-,-,-,-,-
