anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,कूल-,कूल-छायाम्,कूल,कूल,"षष्ठी-तत्पुरुषः,1.2","षष्ठी-तत्पुरुषः,1.2",कूल-
1.2,छायाम्,--,छाया{स्त्री;2;एक},छाया{स्त्री;2;एक},"समुच्चितः,4.6","विशेषणम्,4.6#कर्म,8.1#कर्म,6.1#कर्म,4.1#कर्म,2.2#सुप्_समुच्चितः,4.6",छाया
2.1,नृप-,नृप-द्विष्टम्,नृप,नृप,"तृतीया-तत्पुरुषः,2.2","तृतीया-तत्पुरुषः,2.2",नृप-
2.2,द्विष्टम्,--,द्विष्1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;अदादिः}/द्विष्ट{पुं;2;एक(द्विष्1;क्त;अदादिः)}/द्विष्ट{नपुं;1;एक(द्विष्1;क्त;अदादिः)}/द्विष्ट{नपुं;2;एक(द्विष्1;क्त;अदादिः)},द्विष्ट{पुं;2;एक(द्विष्1;क्त;अदादिः)},"समुच्चितः,4.6","विशेषणम्,11.5#विशेषणम्,7.1#कर्म,9.1#कर्म,6.1#कर्म,4.1#कर्ता,9.1#कर्ता,6.1#समुच्चितः,4.6",द्वेष_किया_हुआ
3.1,व्याल-,व्याल-दंष्ट्रि-विषाणिनः,व्याल,व्याल,"इतरेतर-द्वन्द्वः,3.3","इतरेतर-द्वन्द्वः,3.3",व्याल-
3.2,दंष्ट्रि-,--,दंष्ट्रिन्,दंष्ट्रिन्,"इतरेतर-द्वन्द्वः,3.3","इतरेतर-द्वन्द्वः,3.3",दंष्ट्रि-
3.3,विषाणिनः,--,विषाणिन्{पुं;1;बहु}/विषाणिन्{पुं;2;बहु}/विषाणिन्{पुं;5;एक}/विषाणिन्{पुं;6;एक}/विषाणिन्{पुं;8;बहु},विषाणिन्{पुं;2;बहु},"समुच्चितः,4.6","कर्ता,11.1#कर्म,11.1#षष्ठीसम्बन्धः,11.5#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.6#हेतुः5,12.1#हेतुः5,11.1#हेतुः5,9.1#हेतुः5,6.1#हेतुः5,4.1#हेतुः5,2.2#अपादानम्,12.1#अपादानम्,9.1#अपादानम्,6.1#कर्म,9.1#कर्म,6.1#कर्म,4.1#कर्म,2.2#सुप्_समुच्चितः,4.6",विषाणिन्
4.1,हीन-,हीन-अन्-आर्य-अति-निपुण-सेवाम्,हीन(हा2;क्त;जुहोत्यादिः),हीन(हा2;क्त;जुहोत्यादिः),"इतरेतर-द्वन्द्वः,4.5","इतरेतर-द्वन्द्वः,4.5",-
4.2,अन्,--,-अन्,-अन्,"नञ्-तत्पुरुषः,4.3","नञ्-तत्पुरुषः,4.3",-
4.3,आर्य-,--,-आर्य,-आर्य,"इतरेतर-द्वन्द्वः,4.5","इतरेतर-द्वन्द्वः,4.5",-
