anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,त्रीन्,त्रीन्,त्रि{संख्येयम्;पुं;2;बहु},त्रि{संख्येयम्;पुं;2;बहु},"कर्म,5.1","उप_अपेक्षा,3.1#कर्म,5.1",तीन
2.1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,1.1","सम्बन्धः,1.1",ही
3.1,समया,समया,समया{अव्य}/समा{सर्वनाम;स्त्री;3;एक},समा{सर्वनाम;स्त्री;3;एक},"विशेषणम्,4.1","विशेषणम्,4.1#अपवर्ग_सम्बन्धः,9.1#अपवर्ग_सम्बन्धः,8.1#अपवर्ग_सम्बन्धः,5.1#देशाधिकरणम्_उप,9.1#देशाधिकरणम्_उप,8.1#देशाधिकरणम्_उप,5.1",समा_
4.1,वृद्ध्या,वृद्ध्या,वृद्धि{स्त्री;3;एक},वृद्धि{स्त्री;3;एक},"करणम्,5.1","करणम्,9.1#करणम्,5.1#हेतुः,9.1#हेतुः,8.1#हेतुः,5.1",वृद्धि_से
5.1,(विद्धि),(विद्धि),विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;अदादिः},विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;अदादिः},-,-,समझो
6.1,षड्,षड्,षष्{संख्येयम्;नपुं;1;बहु}/षष्{संख्येयम्;नपुं;2;बहु}/षष्{संख्या;नपुं;1;बहु}/षष्{संख्या;नपुं;2;बहु},षष्{संख्येयम्;नपुं;2;बहु},"कर्म,9.1","कर्मसमानाधिकरणम्,1.1#कर्म,9.1",छः
7.1,एकस्य,एकस्य,एक{संख्येयम्;पुं;6;एक}/एक{संख्येयम्;नपुं;6;एक}/एक{संख्या;नपुं;6;एक},एक{संख्येयम्;पुं;6;एक},"कर्ता,8.1","कर्ता,8.1#कर्म,8.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,1.1",एक_का
8.1,अतिशयने,अतिशयने,अतिशयन{नपुं;1;द्वि(अति_शी1;ल्युट्;अदादिः)}/अतिशयन{नपुं;2;द्वि(अति_शी1;ल्युट्;अदादिः)}/अतिशयन{नपुं;7;एक(अति_शी1;ल्युट्;अदादिः)},अतिशयन{नपुं;7;एक(अति_शी1;ल्युट्;अदादिः)},"अधिकरणम्,9.1","अधिकरणम्,9.1#कर्म,9.1",अधिक_होने~में
9.1,(विद्धि),(विद्धि),विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;अदादिः},विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;अदादिः},-,-,समझो
10.1,.,.,-,-,-,-,-
