anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,बृंहणं,बृंहणं,बृंहण{नपुं;1;एक}/बृंहण{नपुं;2;एक},बृंहण{नपुं;1;एक},"कर्ता,8.1","कर्म,4.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता,8.1",चिघांडने_का_शब्द
2.1,यद्,यद्,यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}/यत्{नपुं;1;एक}/यत्{नपुं;2;एक},यद्{सर्वनाम;नपुं;2;एक},"विशेषणम्,1.1","कर्म,4.1#कर्ता_बे_वेर्ब्स्,8.1#विशेषणम्,6.1#विशेषणम्,4.1#विशेषणम्,1.1",जो
3.1,बृहत्वाय,बृहत्वाय,बृहत्व{नपुं;4;एक},बृहत्व{नपुं;4;एक},"सम्प्रदानम्,8.1","सम्प्रदानम्,8.1",-
4.1,लङ्घनं,लङ्घनं,लङ्घन{नपुं;1;एक(लघ्1;ल्युट्;भ्वादिः)}/लङ्घन{नपुं;2;एक(लघ्1;ल्युट्;भ्वादिः)}/लङ्घन{नपुं;1;एक(लघ्2;ल्युट्;भ्वादिः)}/लङ्घन{नपुं;2;एक(लघ्2;ल्युट्;भ्वादिः)},लङ्घन{नपुं;1;एक(लघ्1;ल्युट्;भ्वादिः)},"कर्ता,9.1","विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता,9.1",कूदना
5.1,लाघवाय,लाघवाय,लाघव{नपुं;4;एक},लाघव{नपुं;4;एक},"सम्प्रदानम्,9.1","सम्प्रदानम्,8.1#सम्प्रदानम्,9.1",लघुते_के_लिये
6.1,यद्,यद्,यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}/यत्{नपुं;1;एक}/यत्{नपुं;2;एक},यत्{नपुं;1;एक},"विशेषणम्,4.1","कर्ता_बे_वेर्ब्स्,8.1#विशेषणम्,4.1",यत्
7.1,देहस्य,देहस्य,देह{पुं;6;एक}/देह{नपुं;6;एक},देह{पुं;6;एक},"षष्ठीसम्बन्धः,4.1;षष्ठीसम्बन्धः,1.1","षष्ठीसम्बन्धः,4.1;षष्ठीसम्बन्धः,1.1",शरीर_का
8.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,1.1;सकर्मक","अभिहित_कर्ता,1.1;सकर्मक",होता_है
9.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,4.1;सकर्मक","अभिहित_कर्ता,4.1;सकर्मक",-
