anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,नीच-,नीच-रोम-नख-श्मश्रुः,नीच,नीच,"षष्ठ्यर्थ-बहुव्रीहिः,1.4","षष्ठ्यर्थ-बहुव्रीहिः,1.4",नीच-
1.2,रोम-,--,रोमन्,रोमन्,"इतरेतर-द्वन्द्वः,1.4","इतरेतर-द्वन्द्वः,1.4",रोम-
1.3,नख-,--,नख,नख,"इतरेतर-द्वन्द्वः,1.4","इतरेतर-द्वन्द्वः,1.4",नख-
1.4,श्मश्रुः,--,श्मश्रु{पुं;1;एक},श्मश्रु{पुं;1;एक},"समुच्चितः,6.3","समुच्चितः,6.3",-
2.1,निर्मल-,निर्मल-अङ्घ्रि-मल-अयनः,निर्मल,निर्मल,"षष्ठ्यर्थ-बहुव्रीहिः,2.4","षष्ठ्यर्थ-बहुव्रीहिः,2.4",निर्मल-
2.2,अङ्घ्रि-,--,अङ्घ्रि,अङ्घ्रि,"इतर्तर-द्वन्द्वः,2.3","इतर्तर-द्वन्द्वः,2.3",अङ्घ्रि-
2.3,मल-,--,मल,मल,"षष्ठी-तत्पुरुषः,2.4","षष्ठी-तत्पुरुषः,2.4",मल-
2.4,अयनः,--,अयन{पुं;1;एक},अयन{पुं;1;एक},"समुच्चितः,6.3","विशेषणम्,6.3#विशेषणम्,5.2#विशेषणम्,4.2#विशेषणम्,3.2#सुप्_समुच्चितः,6.3#कर्ता_बे_वेर्ब्स्,8.1",-
3.1,स्नान-,स्नान-शीलः,स्नान,स्नान,"उपपद-तत्पुरुषः,3.2","उपपद-तत्पुरुषः,3.2",स्नान-
3.2,शीलः,--,शील{पुं;1;एक},शील{पुं;1;एक},"समुच्चितः,6.3","विधेय_विशेषणम्,2.4#विशेषणम्,6.3#विशेषणम्,5.2#विशेषणम्,4.2#सुप्_समुच्चितः,6.3#कर्ता_बे_वेर्ब्स्,8.1",-
4.1,सु-,सु-सुरभिः,सु,सु,"षष्ठ्यर्थ-बहुव्रीहिः,4.2","षष्ठ्यर्थ-बहुव्रीहिः,4.2",सु-
4.2,सुरभिः,--,सुरभि{पुं;1;एक},सुरभि{पुं;1;एक},"समुच्चितः,6.3","विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.4#विशेषणम्,6.3#विशेषणम्,5.2#सुप्_समुच्चितः,6.3#कर्ता_बे_वेर्ब्स्,8.1",सुगंध
5.1,सु-,सु-वेषः,सु,सु,"षष्ठ्यर्थ-बहुव्रीहिः,5.2","षष्ठ्यर्थ-बहुव्रीहिः,5.2",सु-
5.2,वेषः,--,वेष{पुं;1;एक},वेष{पुं;1;एक},"समुच्चितः,6.3","विधेय_विशेषणम्,4.2#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.4#विशेषणम्,6.3#सुप्_समुच्चितः,6.3#कर्ता_बे_वेर्ब्स्,8.1",वेष
6.1,अन्-,अन्-उल्बण-उज्ज्वलः,अन्,अन्,"नञ्-तत्पुरुषः,6.2","नञ्-तत्पुरुषः,6.2",अन्-
6.2,उल्बण-,--,उल्बण,उल्बण,"कर्मधारयः,6.3","कर्मधारयः,6.3",उल्बण-
6.3,उज्ज्वलः,--,उज्ज्वल{पुं;1;एक},उज्ज्वल{पुं;1;एक},"विधेय_विशेषणम्,9.1","विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,4.2#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.4#कर्ता_बे_वेर्ब्स्,8.1#विधेय_विशेषणम्,9.1",उज्ज्वल
7.1,(च),च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,6.3","सुप्_समुच्चय_द्योतकः,6.3#सम्बन्धः,6.3",और
8.1,(स्यात्),स्यात्,अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,6.3",-,हो
9.1,(नरः),नरः,नृ{पुं;1;बहु}/नर{पुं;1;एक}/नृ{पुं;8;बहु},नर{पुं;1;एक},"कर्ता,8.1","कर्ता,8.1",मनुष्य
10.1,.,.,-,-,-,-,-
