anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,अद्भिः,अद्भिः,अप्{स्त्री;3;बहु},अप्{स्त्री;3;बहु},"समुच्चितः,3.1","सुप्_समुच्चितः,3.1#कर्ता,7.1#करणम्,8.1#हेतुः,8.1#हेतुः,7.1",पानी_से
2.1,अम्ल-,अम्ल-विपाकाभिः,अम्ल,अम्ल,"बहुव्रीहिः,2.2","बहुव्रीहिः,2.2",अम्ल-
2.2,विपाकाभिः,--,विपाका{स्त्री;3;बहु},विपाका{स्त्री;3;बहु},"समुच्चितः,3.1","विशेषणम्,3.1#सुप्_समुच्चितः,3.1#कर्ता,7.1#करणम्,8.1#हेतुः,8.1#हेतुः,7.1",विपाकों_से
3.1,ओषधीभिः,ओषधीभिः,ओषधी{स्त्री;3;बहु},ओषधी{स्त्री;3;बहु},"हेतुः,7.1","कर्ता,7.1#करणम्,8.1#हेतुः,8.1#हेतुः,7.1",औषधियों_से
4.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1","सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1",और
5.1,तादृशम्,तादृशम्,तादृश्{सर्वनाम;पुं;2;एक}/तादृश{पुं;2;एक}/तादृश{नपुं;1;एक}/तादृश{नपुं;2;एक},तादृश{नपुं;1;एक},"विशेषणम्,6.1","मुख्यकर्म,7.1#कर्म,8.1#कर्ता,8.1#गौणकर्म,7.1#विशेषणम्,6.1",तादृश्_को
6.1,पित्तम्,पित्तम्,पित्त{नपुं;1;एक}/पित्त{नपुं;2;एक},पित्त{नपुं;1;एक},"कर्म,7.1","कर्म,7.1#कर्म,8.1#कर्ता,8.1#गौणकर्म,7.1",पित्
7.1,(चीयते),(चीयते),चि1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;स्वादिः},चि1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;स्वादिः},-,-,चुना_जाता_है
8.1,याति,याति,या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},-,-,जाता_है
9.1,चयम्,चयम्,चय{पुं;2;एक},चय{पुं;2;एक},"कर्ता,8.1","कर्ता,8.1",संघात_को
10.1,कोपम्,कोपम्,कोप{पुं;2;एक},कोप{पुं;2;एक},"कर्म्,8.1","कर्म्,8.1",क्रोध_को
11.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,8.1","प्रतिषेधः,8.1",नहीं
12.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,9.1","सम्बन्धः,9.1",तो
13.1,कालस्य,कालस्य,काल{पुं;6;एक}/काल{नपुं;6;एक},काल{पुं;6;एक},"षष्ठीसम्बन्धः,14.1","षष्ठीसम्बन्धः,14.1",समय_का
14.1,शैत्यतः,शैत्यतः,शैत्य{अव्य;तसिल्},शैत्य{अव्य;तसिल्},"हेतुः,8.1","हेतुः,8.1",शैत्य_से
15.1,.,.,-,-,-,-,-
