anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,चीयते,चीयते,चि1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;स्वादिः},चि1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;स्वादिः},"अभिहित_कर्म,4.1","अभिहित_कर्म,4.1",चुना_जाता_है
2.1,स्निग्ध-,स्निग्धशीताभिः,स्निग्ध-,स्निग्ध-,"कर्मधारयः,2.2","कर्मधारयः,2.2",-
2.2,शीताभिः,--,शीता{स्त्री;3;बहु},शीता{स्त्री;3;बहु},"विशेषणम्,3.2","विशेषणम्,3.2",ठंडाओं_से
3.1,उदक-,उदकौषधीभिः,उदक,उदक,"कर्मधारयः,2.2","कर्मधारयः,2.2",उदक-
3.2,औषधीभिः,--,औषधी{स्त्री;3;बहु},औषधी{स्त्री;3;बहु},"हेतुः,1.1","हेतुः,1.1",औषधियों_से
4.1,कफः,कफः,कफ{पुं;1;एक},कफ{पुं;1;एक},"कर्म,1.1","कर्म,1.1",कफ
5.1,तुल्ये,तुल्ये,तुल्य{पुं;7;एक}/तुल्य{नपुं;7;एक},तुल्य{पुं;7;एक},"विशेषणम्,7.1","विशेषणम्,7.1",तुल्य_में
6.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,5.1","सम्बन्धः,5.1",भी
7.1,काले,काले,काला{स्त्री;8;एक}/काल{पुं;7;एक}/काल{नपुं;7;एक},काल{पुं;7;एक},"अधिकरणम्,12.1","अधिकरणम्,12.1",काला
8.1,देहे,देहे,दह्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/दह्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}/देह{पुं;7;एक}/देह{नपुं;7;एक},देह{पुं;7;एक},"समुच्चितः,7.1","समुच्चितः,7.1",-
9.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,7.1","समुच्चय_द्योतकः,7.1",और
10.1,स्कन्नत्वात्,स्कन्नत्वात्,स्कन्नत्व{नपुं;5;एक},स्कन्नत्व{नपुं;5;एक},"हेतुः,12.1","हेतुः,12.1",-
11.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,12.1","प्रतिषेधः,12.1",-
12.1,प्रकुप्यति,प्रकुप्यति,प्र_कुप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दिवादिः}/प्रकुप्यत्{पुं;7;एक(प्र_कुप्1;शतृ_लट्;दिवादिः)}/प्रकुप्यत्{नपुं;7;एक(प्र_कुप्1;शतृ_लट्;दिवादिः)},प्र_कुप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दिवादिः},"अभिहित_कर्ता,13.1","अभिहित_कर्ता,13.1",क्रोध_नहीं_करता_है
13.1,(कफः),(कफः),कफ{पुं;1;एक},कफ{पुं;1;एक},"कर्ता,12.1","कर्ता,12.1",-
