anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,यत्,यत्,यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक},यद्{सर्वनाम;नपुं;1;एक},"प्रयोजककर्ता,2.1;नित्य_सम्बन्धः,8.1","प्रयोजककर्ता,2.1;नित्य_सम्बन्धः,8.1",जो
2.1,ईरयेत्,ईरयेत्,ईर्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},ईर्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1;सकर्मक","अभिहित_कर्ता,1.1;सकर्मक",-
3.1,बहिः,बहिः,बहिः{अव्य},बहिः{अव्य},"देशाधिकरणम्,2.1","देशाधिकरणम्_उप,6.1#देशाधिकरणम्,6.1#देशाधिकरणम्,2.1",बाहर
4.1,दोषान्,दोषान्,दोष{पुं;2;बहु},दोष{पुं;2;बहु},"कर्म,2.1","सुप्_समुच्चितः,6.1#कर्म,2.1",दोषों_को
5.1,पञ्चधा,पञ्चधा,पञ्चन्{अव्य;धा},पञ्चन्{अव्य;धा},"विशेषणम्,6.1","विशेषणम्,6.1",पञ्चन्_धा
6.1,शोधनं,शोधनं,शोधन{नपुं;1;एक(शुध्1;ल्युट्;दिवादिः)}/शोधन{नपुं;2;एक(शुध्1;ल्युट्;दिवादिः)},शोधन{नपुं;1;एक(शुध्1;ल्युट्;दिवादिः)},"कर्ता,9.1","कर्म,2.1#प्रयोजककर्ता,2.1#कर्ता,9.1",शुद्ध_करने_वाला
7.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,6.1","सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1",और
8.1,तत्,तत्,तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;1;एक},"विशेषणम्,6.1","विशेषणम्,6.1",उसको
9.1,.,.,-,-,-,-,-
9.1,(भवति),(भवति),भू{कर्तरि;लट्;प्र;एक;परस्मैपद;भ्वादिः},भू{कर्तरि;लट्;प्र;एक;परस्मैपद;भ्वादिः},"अभिहित_कर्ता,8.1","अभिहित_कर्ता,8.1",-
