anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
-,-,-,-,-,-,-,-
1.1,शुक्र-,शुक्र-आर्तव-शकृत्-मूत्र-गर्भ-निष्क्रमण-क्रियः,शुक्र,शुक्र,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",शुक्र-
1.2,आर्तव-,--,आर्तव,आर्तव,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",आर्तव-
1.3,शकृत्-,--,शकृत्,शकृत्,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",शकृत्-
1.4,मूत्र-,--,मूत्र,मूत्र,"इतरेतर-द्वन्द्वः,1.5","इतरेतर-द्वन्द्वः,1.5",मूत्र-
1.5,गर्भ-,--,गर्भ,गर्भ,"षष्ठी-तत्पुरुषः,1.6","षष्ठी-तत्पुरुषः,1.6",गर्भ-
1.6,निष्क्रमण-,--,निष्क्रमण,निष्क्रमण,"उपपद-तत्पुरुषः,1.7","उपपद-तत्पुरुषः,1.7",निष्क्रमण-
1.7,क्रियः,--,क्रिय{पुं;1;एक},क्रिय{पुं;1;एक},"विधेय_विशेषणम्,3.1","विधेय_विशेषणम्,3.1",-
2.1,(भवति),(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,1.7","अभिहित_कर्ता,1.7",-
3.1,(अपानः),(अपानः),अपान{पुं;1;एक},अपान{पुं;1;एक},"कर्ता,2.1","कर्ता,2.1",-
