anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1.1,काल-,काल-अर्थ-कर्मणाम्,काल,काल,"इतरेतर-द्वन्द्वः,1.3","इतरेतर-द्वन्द्वः,1.3",काल-
1.2,अर्थ-,--,अर्थ,अर्थ,"इतरेतर-द्वन्द्वः,1.3","इतरेतर-द्वन्द्वः,1.3",अर्थ-
1.3,कर्मणाम्,--,कर्मन्{नपुं;6;बहु},कर्मन्{नपुं;6;बहु},"षष्ठीसम्बन्धः,2.1","षष्ठीसम्बन्धः,5.3#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1",कर्मों_का
2.1,योगः,योगः,योग{पुं;1;एक},योग{पुं;1;एक},"कर्म,4.1","विशेषणम्,4.1#कर्म,4.1",योग
3.1,हीन-,हीन-मिथ्या-अति-मात्रकः,हीन(हा2;क्त;जुहोत्यादिः),हीन(हा2;क्त;जुहोत्यादिः),"इतरेतर-द्वन्द्वः,3.3","इतरेतर-द्वन्द्वः,3.3",-
3.2,मिथ्या-,--,-मिथ्या,-मिथ्या,"इतरेतर-द्वन्द्वः,3.3","इतरेतर-द्वन्द्वः,3.3",मिथ्या-
3.3,अति-,--,-अति,-अति,"बहुव्रीहिः,3.4","बहुव्रीहिः,3.4",अति-
3.4,मात्रकः,--,मात्रक{पुं;1;एक},मात्रक{पुं;1;एक},"विशेषणम्,2.1","विशेषणम्,2.1",-
4.1,(विज्ञेयः),(विज्ञेयः),विज्ञेय{पुं;1;एक}/विज्ञेय{पुं;1;एक(वि_ज्ञा;यत्)},विज्ञेय{पुं;1;एक(वि_ज्ञा;यत्)},-,-,जाना_हुवा
5.1,रोग-,रोग-एक-कारणम्,रोग,रोग,"षष्ठी-तत्पुरुषः,5.3","षष्ठी-तत्पुरुषः,5.3",रोग-
5.2,एक-,--,एक,एक,"कर्मधारयः,5.3","कर्मधारयः,5.3",एक-
5.3,कारणम्,--,कारण{नपुं;1;एक}/कारण{नपुं;2;एक}/कारण{पुं;2;एक},कारण{नपुं;1;एक},"विधेय_विशेषणम्,2.1","विधेय_विशेषणम्,2.1",कारण
6.1,.,.,-,-,-,-,-
